sep=,
Type,Ticket,Symbol,Lots,Buy/sell,Open price,Close price,Open time,Close time,Open date,Close date,Profit,Swap,Commission,Net profit,T/P,S/L,Pips,Result,Trade duration (hours),Magic number,Order comment,Account
Deposit,67061211,,0,,0,0,2015/10/12 13:32:41,2015/10/12 13:32:41,2015/10/12,2015/10/12,100000,0,0,100000,0,0,0,n/a,0,0,Initial Deposit,jk_5504611046
Closed position,67890336,EURUSD,10,Sell,1.10354,1.10453,2015/10/27 17:48:00,2015/10/27 17:56:14,2015/10/27,2015/10/27,-990,0,0,-990,1.10055,1.10453,-9.9,Loss,0.14,0,[sl],jk_5504611046
Closed position,67890786,USDJPY,10,Sell,120.333,120.407,2015/10/27 17:56:21,2015/10/27 18:03:58,2015/10/27,2015/10/27,-614.58,0,0,-614.58,120.178,120.428,-7.4,Loss,0.13,0,to #67891412,jk_5504611046
Closed position,67891412,USDJPY,10,Sell,120.333,120.428,2015/10/27 17:56:21,2015/10/27 18:04:30,2015/10/27,2015/10/27,-788.85,0,0,-788.85,120.178,120.428,-9.5,Loss,0.14,0,from #67890786[sl],jk_5504611046
Closed position,67890935,EURUSD,10,Sell,1.10451,1.10552,2015/10/27 17:59:00,2015/10/27 18:52:17,2015/10/27,2015/10/27,-1010,0,0,-1010,1.10311,1.10552,-10.1,Loss,0.89,0,[sl],jk_5504611046
Closed position,67891988,AUDJPY,20,Buy,86.945,86.699,2015/10/27 18:11:19,2015/10/27 20:01:14,2015/10/27,2015/10/27,-4088.79,0,0,-4088.79,87.444,86.699,-24.6,Loss,1.83,0,[sl],jk_5504611046
Closed position,67892321,NZDUSD,15,Buy,0.67923,0.67655,2015/10/27 18:19:44,2015/10/27 23:29:17,2015/10/27,2015/10/27,-4020,0,0,-4020,0.68471,0.67655,-26.8,Loss,5.16,0,[sl],jk_5504611046
Closed position,68102842,GBPUSD,13,Sell,1.53944,1.54248,2015/10/30 18:04:32,2015/10/30 18:33:23,2015/10/30,2015/10/30,-3952,0,0,-3952,1.53094,1.54248,-30.4,Loss,0.48,0,[sl],jk_5504611046
Closed position,68103806,USDCAD,10.5,Buy,1.31434,1.30933,2015/10/30 18:19:13,2015/10/30 18:57:39,2015/10/30,2015/10/30,-4017.7,0,0,-4017.7,1.32679,1.30933,-50.1,Loss,0.64,0,[sl],jk_5504611046
Closed position,68102801,EURUSD,8,Sell,1.10534,1.09139,2015/10/30 18:03:36,2015/11/04 15:20:33,2015/10/30,2015/11/04,11160,-7.2,0,11152.8,1.09139,1.11021,139.5,Win,117.28,0,[tp],jk_5504611046
Closed position,68274699,EURGBP,9.38,Buy,0.70519,0.71134,2015/11/05 09:32:25,2015/11/05 14:11:40,2015/11/05,2015/11/05,8816.6,0,0,8816.6,0.71134,0.70219,61.5,Win,4.65,0,[tp],jk_5504611046
Closed position,68336435,XAUUSD,5.65,Buy,1105.51,1098.42,2015/11/05 20:28:53,2015/11/06 15:30:02,2015/11/05,2015/11/06,-4005.85,-28.25,0,-4034.10,1126.77,1098.42,-70.9,Loss,19.02,0,[sl],jk_5504611046
Closed position,68576281,XAUUSD,8,Buy,1076.93,1086.03,2015/11/12 16:28:24,2015/11/12 16:41:49,2015/11/12,2015/11/12,7280,0,0,7280,1086.49,1073.9,91.0,Win,0.22,0,,jk_5504611046
Closed position,68335817,EURGBP,4.99,Sell,0.71669,0.70914,2015/11/06 10:11:56,2015/11/12 17:01:18,2015/11/06,2015/11/12,5739.18,15.88,0,5755.06,0.70073,0.72199,75.5,Win,150.82,0,,jk_5504611046
Closed position,68333189,USDCHF,3.36,Sell,1.00127,1.01253,2015/11/06 15:30:04,2015/11/17 10:14:11,2015/11/06,2015/11/17,-3736.54,-123.42,0,-3859.96,0.95827,1.01321,-112.6,Loss,258.74,0,,jk_5504611046
Closed position,68710779,AUDNZD,17.61,Sell,1.092,1.09896,2015/11/16 18:57:51,2015/11/17 12:40:22,2015/11/16,2015/11/17,-7932.81,17.14,0,-7915.67,1.07103,1.09896,-69.6,Loss,17.71,0,[sl],jk_5504611046
Closed position,68681522,EURAUD,14,Buy,1.50743,1.49894,2015/11/16 06:02:13,2015/11/17 12:43:35,2015/11/16,2015/11/17,-8455.23,-148.98,0,-8604.21,1.53181,1.49894,-84.9,Loss,30.69,0,[sl],jk_5504611046
Closed position,68681554,AUDCHF,15,Sell,0.71766,0.72308,2015/11/16 10:44:53,2015/11/17 17:05:48,2015/11/16,2015/11/17,-8026.3,-133.72,0,-8160.02,0.69681,0.72308,-54.2,Loss,30.35,0,[sl],jk_5504611046
Closed position,68780074,USDCHF,8.1,Sell,1.01377,1.02438,2015/11/18 10:31:17,2015/11/25 16:43:24,2015/11/18,2015/11/25,-8389.56,-228.44,0,-8618.00,0.98377,1.02438,-106.1,Loss,174.2,0,[sl],jk_5504611046
Closed position,68935413,USDCAD,16.4,Sell,1.33921,1.32913,2015/11/23 06:34:40,2015/11/25 20:26:59,2015/11/23,2015/11/25,12437.61,-7.62,0,12429.99,1.31535,1.34577,100.8,Win,61.87,0,,jk_5504611046
Closed position,69102279,USDCHF,20,Sell,1.02385,1.02589,2015/11/26 20:07:59,2015/11/27 11:47:24,2015/11/26,2015/11/27,-3977.03,-80.11,0,-4057.14,1.01857,1.02589,-20.4,Loss,15.66,0,[sl],jk_5504611046
