sep=,
Type,Ticket,Symbol,Lots,Buy/sell,Open price,Close price,Open time,Close time,Open date,Close date,Profit,Swap,Commission,Net profit,T/P,S/L,Pips,Result,Trade duration (hours),Magic number,Order comment,Account
Deposit,67061197,,0,,0,0,2015/10/12 13:32:10,2015/10/12 13:32:10,2015/10/12,2015/10/12,100000,0,0,100000,0,0,0,n/a,0,0,Initial Deposit,jk_5602525114
Closed position,67901691,GBPUSD,0.02,Sell,1.53036,1.53029,2015/10/27 21:58:51,2015/10/27 22:02:09,2015/10/27,2015/10/27,0.14,0,0,0.14,1.5183,1.553,0.7,Win,0.06,0,,jk_5602525114
Closed position,67902341,USDCAD,0.1,Sell,1.32636,1.3234,2015/10/27 22:15:05,2015/10/28 11:25:59,2015/10/27,2015/10/28,22.37,-0.04,0,22.33,1.3234,1.33039,29.6,Win,13.18,0,[tp],jk_5602525114
Closed position,67952098,AUDUSD,0.1,Sell,0.71441,0.71021,2015/10/28 18:55:53,2015/10/28 21:02:36,2015/10/28,2015/10/28,42,0,0,42,0.71021,0.71726,42.0,Win,2.11,0,[tp],jk_5602525114
Closed position,67902082,GBPUSD,0.1,Sell,1.53017,1.52549,2015/10/27 22:02:32,2015/10/28 21:48:58,2015/10/27,2015/10/28,46.8,-0.32,0,46.48,1.52549,1.53551,46.8,Win,23.77,0,[tp],jk_5602525114
Closed position,68037957,AUDUSD,1,Buy,0.70783,0.70943,2015/10/29 20:01:00,2015/10/30 03:25:06,2015/10/29,2015/10/30,160,2.3,0,162.3,0.72434,0.70478,16.0,Win,7.4,0,,jk_5602525114
Closed position,68040297,GBPCHF,1,Sell,1.51582,1.51509,2015/10/29 20:48:38,2015/10/30 11:15:48,2015/10/29,2015/10/30,73.89,-7.68,0,66.21,1.50618,1.5303,7.3,Win,14.45,0,,jk_5602525114
Closed position,68040113,EURJPY,1,Sell,132.701,132.603,2015/10/29 20:43:20,2015/10/30 13:21:53,2015/10/29,2015/10/30,81.33,-0.74,0,80.59,132.121,133.594,9.8,Win,16.64,0,,jk_5602525114
Closed position,68040917,XAGUSD,1,Sell,15.573,15.565,2015/10/29 21:03:04,2015/10/30 16:45:51,2015/10/29,2015/10/30,40,0.01,0,40.01,15.504,16.151,0.8,Win,19.71,0,,jk_5602525114
Closed position,68039266,GBPUSD,1,Sell,1.52987,1.54241,2015/10/29 20:28:26,2015/10/30 18:30:20,2015/10/29,2015/10/30,-1254,-3.2,0,-1257.2,1.52947,1.54241,-125.4,Loss,22.03,0,[sl],jk_5602525114
Closed position,68037443,AUDUSD,1,Sell,0.70741,0.71419,2015/10/29 19:56:14,2015/10/30 19:01:37,2015/10/29,2015/10/30,-678,-5.5,0,-683.5,0.70682,0.71419,-67.8,Loss,23.09,0,[sl],jk_5602525114
Closed position,68037434,AUDUSD,0.1,Sell,0.70737,0.7143,2015/10/29 19:56:04,2015/10/30 19:01:38,2015/10/29,2015/10/30,-69.3,-0.55,0,-69.85,0.70682,0.7143,-69.3,Loss,23.09,0,[sl],jk_5602525114
Closed position,68174264,AUDNZD,1,Sell,1.05886,1.05818,2015/11/03 00:35:50,2015/11/03 03:19:24,2015/11/03,2015/11/03,46.08,0,0,46.08,1.05818,1.06252,6.8,Win,2.73,0,[tp],jk_5602525114
Closed position,68174059,GBPUSD,1,Buy,1.5418,1.54259,2015/11/03 00:29:57,2015/11/03 07:44:17,2015/11/03,2015/11/03,79,0,0,79,1.54309,1.53427,7.9,Win,7.24,0,,jk_5602525114
Closed position,68173880,CADJPY,1,Sell,92.216,92.185,2015/11/03 00:18:57,2015/11/03 10:10:18,2015/11/03,2015/11/03,25.69,0,0,25.69,92.098,92.455,3.1,Win,9.86,0,,jk_5602525114
Closed position,68963571,AUDCAD,1,Sell,0.96026,0.967,2015/11/23 18:37:25,2015/11/25 00:39:33,2015/11/23,2015/11/25,-506.51,-9.75,0,-516.26,0.958,0.967,-67.4,Loss,30.04,0,[sl],jk_5602525114
