sep=,
Type,Ticket,Symbol,Lots,Buy/sell,Open price,Close price,Open time,Close time,Open date,Close date,Profit,Swap,Commission,Net profit,T/P,S/L,Pips,Result,Trade duration (hours),Magic number,Order comment,Account
Deposit,67062794,,0,,0,0,2015/10/12 13:48:08,2015/10/12 13:48:08,2015/10/12,2015/10/12,100000,0,0,100000,0,0,0,n/a,0,0,Initial Deposit,jk_5602615121
Closed position,67878053,USDJPY,1,Sell,120.321,120.32,2015/10/27 15:41:17,2015/10/27 16:11:08,2015/10/27,2015/10/27,0.83,0,0,0.83,120.32,0,0.1,Win,0.5,0,[tp],jk_5602615121
Closed position,67882727,XAUUSD,0.5,Buy,1162.58,1162.69,2015/10/27 16:22:46,2015/10/27 16:24:47,2015/10/27,2015/10/27,5.5,0,0,5.5,0,0,1.1,Win,0.03,0,,jk_5602615121
Closed position,67881188,USDJPY,1,Buy,120.292,120.35,2015/10/27 16:12:11,2015/10/27 16:47:55,2015/10/27,2015/10/27,48.19,0,0,48.19,120.35,0,5.8,Win,0.6,0,[tp],jk_5602615121
Closed position,67886452,XAUUSD,2,Sell,1166.55,1166.2,2015/10/27 17:02:00,2015/10/27 17:05:10,2015/10/27,2015/10/27,70,0,0,70,0,0,3.5,Win,0.05,0,,jk_5602615121
Closed position,67887716,XAUUSD,3,Sell,1167.65,1166.54,2015/10/27 17:09:33,2015/10/27 17:21:55,2015/10/27,2015/10/27,333,0,0,333,0,0,11.1,Win,0.21,0,,jk_5602615121
Closed position,67887348,XAUUSD,3,Sell,1166.88,1166.47,2015/10/27 17:07:08,2015/10/27 17:22:01,2015/10/27,2015/10/27,123,0,0,123,0,0,4.1,Win,0.25,0,,jk_5602615121
Closed position,67889985,XAUUSD,1,Sell,1167.04,1166.84,2015/10/27 17:41:25,2015/10/27 17:44:03,2015/10/27,2015/10/27,20,0,0,20,0,0,2.0,Win,0.04,0,,jk_5602615121
Closed position,67890474,XAUUSD,3,Sell,1167.26,1166.84,2015/10/27 17:50:17,2015/10/27 17:56:56,2015/10/27,2015/10/27,126,0,0,126,0,0,4.2,Win,0.11,0,,jk_5602615121
Closed position,67884049,USDJPY,0.5,Sell,120.273,120.253,2015/10/27 16:40:37,2015/10/27 19:19:33,2015/10/27,2015/10/27,8.32,0,0,8.32,120.253,0,2.0,Win,2.65,0,[tp],jk_5602615121
Closed position,67923109,XAUUSD,3,Sell,1171.85,1171.26,2015/10/28 10:39:33,2015/10/28 10:49:33,2015/10/28,2015/10/28,177,0,0,177,0,0,5.9,Win,0.17,0,,jk_5602615121
Closed position,67925278,XAUUSD,8,Sell,1170.98,1170.65,2015/10/28 11:19:50,2015/10/28 11:23:14,2015/10/28,2015/10/28,264,0,0,264,0,0,3.3,Win,0.06,0,,jk_5602615121
Closed position,67884258,XAUUSD,1,Sell,1166.06,1171.65,2015/10/27 16:43:30,2015/10/28 13:13:30,2015/10/27,2015/10/28,-559,-2.95,0,-561.95,1161,0,-55.9,Loss,20.5,0,,jk_5602615121
Closed position,67927159,XAUUSD,8,Sell,1171.98,1171.95,2015/10/28 11:57:12,2015/10/28 14:33:48,2015/10/28,2015/10/28,24,0,0,24,0,0,0.3,Win,2.61,0,,jk_5602615121
Closed position,67933092,XAUUSD,8,Sell,1172.96,1171.99,2015/10/28 14:03:16,2015/10/28 14:41:43,2015/10/28,2015/10/28,776,0,0,776,0,0,9.7,Win,0.64,0,,jk_5602615121
Closed position,67927085,XAUUSD,8,Sell,1171.49,1171.94,2015/10/28 11:55:37,2015/10/28 14:41:57,2015/10/28,2015/10/28,-360,0,0,-360,0,0,-4.5,Loss,2.77,0,,jk_5602615121
