sep=,
Type,Ticket,Symbol,Lots,Buy/sell,Open price,Close price,Open time,Close time,Open date,Close date,Profit,Swap,Commission,Net profit,T/P,S/L,Pips,Result,Trade duration (hours),Magic number,Order comment,Account
Deposit,67070102,,0,,0,0,2015/10/12 14:45:24,2015/10/12 14:45:24,2015/10/12,2015/10/12,100000,0,0,100000,0,0,0,n/a,0,0,Initial Deposit,jk_5602686502
Closed position,67995996,CHFJPY,0.01,Sell,121.512,122.421,2015/10/29 09:04:38,2015/11/02 20:17:02,2015/10/29,2015/11/02,-7.53,0.02,0,-7.51,0,0,-90.9,Loss,107.21,0,,jk_5602686502
Closed position,68297552,EURGBP,0.03,Sell,0.70565,0.70557,2015/11/05 09:03:48,2015/11/05 10:12:29,2015/11/05,2015/11/05,0.37,0,0,0.37,0,0,0.8,Win,1.14,0,,jk_5602686502
Closed position,68292206,USDJPY,0.01,Buy,121.467,121.723,2015/11/05 04:43:41,2015/11/05 15:43:28,2015/11/05,2015/11/05,2.1,0,0,2.1,0,0,25.6,Win,11,0,,jk_5602686502
Closed position,68518039,GBPUSD,0.9,Buy,1.51817,1.51851,2015/11/11 14:13:40,2015/11/11 14:24:01,2015/11/11,2015/11/11,30.6,0,0,30.6,0,0,3.4,Win,0.17,0,,jk_5602686502
Closed position,68508957,GBPUSD,0.08,Buy,1.51685,1.51822,2015/11/11 10:21:29,2015/11/11 14:27:57,2015/11/11,2015/11/11,10.96,0,0,10.96,0,0,13.7,Win,4.11,0,,jk_5602686502
Closed position,68512948,AUDJPY,0.08,Sell,86.878,86.832,2015/11/11 12:00:41,2015/11/11 14:39:37,2015/11/11,2015/11/11,2.99,0,0,2.99,0,0,4.6,Win,2.65,0,,jk_5602686502
Closed position,68522161,GBPUSD,0.93,Buy,1.5188,1.51887,2015/11/11 15:56:35,2015/11/11 17:02:55,2015/11/11,2015/11/11,6.51,0,0,6.51,0,0,0.7,Win,1.11,0,,jk_5602686502
Closed position,68522964,GBPUSD,0.9,Buy,1.51965,1.51855,2015/11/11 16:08:41,2015/11/11 17:05:23,2015/11/11,2015/11/11,-99,0,0,-99,0,0,-11.0,Loss,0.94,0,,jk_5602686502
Closed position,68524320,GBPUSD,0.9,Sell,1.51804,1.52367,2015/11/11 16:33:58,2015/11/12 04:05:34,2015/11/11,2015/11/12,-506.7,-8.64,0,-515.34,0,0,-56.3,Loss,11.53,0,,jk_5602686502
Closed position,68548024,EURUSD,0.9,Sell,1.07698,1.07641,2015/11/12 04:07:51,2015/11/12 04:54:08,2015/11/12,2015/11/12,51.3,0,0,51.3,0,0,5.7,Win,0.77,0,,jk_5602686502
