sep=,
Type,Ticket,Symbol,Lots,Buy/sell,Open price,Close price,Open time,Close time,Open date,Close date,Profit,Swap,Commission,Net profit,T/P,S/L,Pips,Result,Trade duration (hours),Magic number,Order comment,Account
Deposit,118222071,,0,,0,0,2014/11/09 17:03:13,2014/11/09 17:03:13,2014/11/09,2014/11/09,10000,0,0,10000,0,0,0,n/a,0,0,Deposit,a0_5402685886
Closed position,118233187,USDZAR,1,Buy,11.2392,11.2742,2014/11/10 09:28:05,2014/11/11 07:23:54,2014/11/10,2014/11/11,310.44,-16.2,0,294.24,0,0,350,Win,21.93,0,,a0_5402685886
Closed position,118272526,EURUSD,2,Sell,1.24295,1.24228,2014/11/11 05:47:41,2014/11/11 07:23:58,2014/11/11,2014/11/11,134,0,0,134,0,0,6.7,Win,1.6,0,,a0_5402685886
Closed position,118275105,GOLD,3,Buy,1148.73,1151.99,2014/11/11 07:24:19,2014/11/11 08:18:38,2014/11/11,2014/11/11,978,0,0,978,0,0,32.6,Win,0.91,0,,a0_5402685886
Closed position,118273313,USDJPY,4,Sell,115.08,115.203,2014/11/11 06:16:01,2014/11/11 08:19:17,2014/11/11,2014/11/11,-427.07,0,0,-427.07,0,0,-12.3,Loss,2.05,0,,a0_5402685886
Closed position,118276195,EURUSD,3,Buy,1.2426,1.24433,2014/11/11 08:19:42,2014/11/11 18:25:30,2014/11/11,2014/11/11,519,0,0,519,0,0,17.3,Win,10.1,0,,a0_5402685886
Closed position,118276192,GBPUSD,0.5,Buy,1.5846,1.58781,2014/11/11 08:19:08,2014/11/11 18:25:37,2014/11/11,2014/11/11,160.5,0,0,160.5,0,0,32.1,Win,10.11,0,,a0_5402685886
Closed position,118275592,GBPSEK,0.5,Sell,11.77,11.764,2014/11/11 07:49:25,2014/11/11 18:27:31,2014/11/11,2014/11/11,40.52,0,0,40.52,0,0,60,Win,10.64,0,,a0_5402685886
Closed position,118301250,GOLDEURO,5,Sell,930.37,926.74,2014/11/11 18:26:33,2014/11/14 14:45:24,2014/11/11,2014/11/14,2259.73,-40.78,0,2218.95,0,0,36.3,Win,68.31,0,,a0_5402685886
Closed position,118550913,GBPUSD,2,Sell,1.56882,1.56268,2014/11/14 21:23:16,2014/11/17 11:27:18,2014/11/14,2014/11/17,1228,-5.32,0,1222.68,0,0,61.4,Win,62.07,0,,a0_5402685886
Closed position,118259557,#BA,2,Buy,124.73,128,2014/11/10 19:10:54,2014/11/17 16:49:52,2014/11/10,2014/11/17,654,0,-24.95,629.05,128,0,3.3,Win,165.65,0,[tp],a0_5402685886
Closed position,118302204,#AXP,1.5,Buy,92.34,89.83,2014/11/11 18:39:02,2014/11/17 17:19:02,2014/11/11,2014/11/17,-376.5,0,-13.85,-390.35,0,89,-2.5,Loss,142.67,0,,a0_5402685886
Closed position,118550878,USDJPY,3,Buy,116.152,116.496,2014/11/14 21:22:45,2014/11/17 17:23:48,2014/11/14,2014/11/17,885.87,0.75,0,886.62,0,0,34.4,Win,68.02,0,,a0_5402685886
Closed position,118645463,GOLD,5,Buy,1185.86,1187.96,2014/11/17 21:58:18,2014/11/18 07:51:21,2014/11/17,2014/11/18,1050,-9.15,0,1040.85,0,0,21.0,Win,9.88,0,,a0_5402685886
Closed position,118617036,NZDUSD,0.4,Buy,0.7925,0.79477,2014/11/17 11:24:31,2014/11/18 10:33:19,2014/11/17,2014/11/18,90.8,2.88,0,93.68,0,0,22.7,Win,23.15,0,,a0_5402685886
Closed position,118618745,NZDUSD,2.5,Buy,0.79302,0.79484,2014/11/17 11:35:27,2014/11/18 10:33:26,2014/11/17,2014/11/18,455,18,0,473,0,0,18.2,Win,22.97,0,,a0_5402685886
Closed position,118637893,AUDUSD,2.5,Buy,0.87085,0.87308,2014/11/17 17:24:50,2014/11/18 10:34:07,2014/11/17,2014/11/18,557.5,13.55,0,571.05,0,0,22.3,Win,17.15,0,,a0_5402685886
Closed position,118637902,#WZ4,5,Sell,550.75,546.75,2014/11/17 17:26:06,2014/11/19 05:59:24,2014/11/17,2014/11/19,1000,-2.38,-75,922.62,0,0,4.0,Win,36.56,0,,a0_5402685886
Closed position,118616918,USDCAD,1.8,Buy,1.131,1.13424,2014/11/17 11:23:20,2014/11/19 16:01:06,2014/11/17,2014/11/19,514.18,-11.15,0,503.03,0,0,32.4,Win,52.63,0,,a0_5402685886
Closed position,118663785,GBPUSD,1,Buy,1.56558,1.56982,2014/11/18 10:36:04,2014/11/20 15:07:46,2014/11/18,2014/11/20,424,-1.04,0,422.96,0,0,42.4,Win,52.53,0,,a0_5402685886
