sep=,
Type,Ticket,Symbol,Lots,Buy/sell,Open price,Close price,Open time,Close time,Open date,Close date,Profit,Swap,Commission,Net profit,T/P,S/L,Pips,Result,Trade duration (hours),Magic number,Order comment,Account
Deposit,117346829,,0,,0,0,2014/10/09 20:11:14,2014/10/09 20:11:14,2014/10/09,2014/10/09,10000,0,0,10000,0,0,0,n/a,0,0,Deposit,a0_5504611046
Closed position,117901844,AUDCAD,0.2,Sell,0.9828,0.9878,2014/10/30 09:05:54,2014/10/30 17:49:40,2014/10/30,2014/10/30,-89.28,0,0,-89.28,0.9728,0.9878,-50,Loss,8.73,0,[sl],a0_5504611046
Closed position,117875623,USDJPY,0.2,Buy,108.354,109.854,2014/10/29 20:00:27,2014/10/31 06:44:47,2014/10/29,2014/10/31,273.09,-0.11,0,272.98,109.854,108.354,150.0,Win,34.74,0,[tp],a0_5504611046
Closed position,117887897,USDJPY,0.2,Buy,108.854,109.854,2014/10/29 20:48:19,2014/10/31 06:44:47,2014/10/29,2014/10/31,182.06,-0.11,0,181.95,109.854,108.354,100.0,Win,33.94,0,[tp],a0_5504611046
Closed position,117901779,EURCHF,0.2,Buy,1.20653,1.20594,2014/10/30 09:02:28,2014/10/31 11:37:05,2014/10/30,2014/10/31,-12.28,-0.15,0,-12.43,1.22153,1.20153,-5.9,Loss,26.58,0,,a0_5504611046
Closed position,117997304,EURUSD,0.2,Sell,1.24947,1.25447,2014/11/03 14:43:09,2014/11/04 17:29:07,2014/11/03,2014/11/04,-100,-0.13,0,-100.13,0,1.25447,-50.0,Loss,26.77,0,sl,a0_5504611046
Closed position,118032340,EURJPY,0.2,Buy,141.903,143.403,2014/11/04 13:59:24,2014/11/11 09:40:38,2014/11/04,2014/11/11,259.72,-0.92,0,258.80,143.403,141.403,150.0,Win,163.69,0,[tp],a0_5504611046
Closed position,118705287,GBPJPY,1,Buy,182.985,184.485,2014/11/19 05:22:06,2014/11/19 13:06:27,2014/11/19,2014/11/19,1276.01,0,0,1276.01,184.485,182.485,150.0,Win,7.74,0,[tp],a0_5504611046
Closed position,118702840,EURUSD,5,Sell,1.25167,1.25667,2014/11/19 03:21:27,2014/11/19 15:55:13,2014/11/19,2014/11/19,-2500,0,0,-2500,1.23167,1.25667,-50.0,Loss,12.56,0,[sl],a0_5504611046
Closed position,118709049,GOLD,1,Sell,1193.22,1192.24,2014/11/19 08:39:12,2014/11/19 19:25:17,2014/11/19,2014/11/19,98,0,0,98,0,0,9.8,Win,10.77,0,,a0_5504611046
Closed position,118709225,EURGBP,1,Sell,0.80173,0.80145,2014/11/19 08:46:19,2014/11/20 09:12:20,2014/11/19,2014/11/20,43.81,1.03,0,44.84,0,0,2.8,Win,24.43,0,,a0_5504611046
Closed position,118797706,EURUSD,20,Sell,1.2524,1.2514,2014/11/20 12:55:06,2014/11/20 15:35:36,2014/11/20,2014/11/20,2000,0,0,2000,1.2514,0,10,Win,2.68,0,[tp],a0_5504611046
Closed position,118797106,USDCHF,20,Buy,0.9595,0.96,2014/11/20 15:30:03,2014/11/20 15:35:39,2014/11/20,2014/11/20,1041.67,0,0,1041.67,0.96,0,5,Win,0.09,0,[tp],a0_5504611046
Closed position,118839791,NZDUSD,20,Buy,0.78825,0.78855,2014/11/21 05:06:44,2014/11/21 05:57:01,2014/11/21,2014/11/21,600,0,0,600,0.78875,0,3.0,Win,0.84,0,,a0_5504611046
Closed position,118841642,AUDUSD,20,Buy,0.86324,0.86413,2014/11/21 07:00:51,2014/11/21 07:13:30,2014/11/21,2014/11/21,1780,0,0,1780,0.86413,0,8.9,Win,0.21,0,[tp],a0_5504611046
Closed position,118840992,AUDUSD,20,Buy,0.86413,0.86113,2014/11/21 06:26:55,2014/11/21 10:57:11,2014/11/21,2014/11/21,-6000,0,0,-6000,0.8645,0,-30.0,Loss,4.5,0,,a0_5504611046
Closed position,118842093,NZDUSD,20,Buy,0.78853,0.78534,2014/11/21 07:26:51,2014/11/21 10:57:17,2014/11/21,2014/11/21,-6380,0,0,-6380,0.78903,0,-31.9,Loss,3.51,0,,a0_5504611046
Closed position,118704824,NZDUSD,1,Sell,0.78823,0.78557,2014/11/19 04:40:46,2014/11/21 10:58:29,2014/11/19,2014/11/21,266,-33.32,0,232.68,0.77323,0.79323,26.6,Win,54.3,0,,a0_5504611046
Closed position,118770349,EURUSD,1,Sell,1.25351,1.24764,2014/11/20 04:15:25,2014/11/21 10:58:33,2014/11/20,2014/11/21,587,-0.52,0,586.48,0,0,58.7,Win,30.72,0,,a0_5504611046
Closed position,121934389,EURUSD,0.2,Sell,1.14876,1.13202,2015/02/05 20:15:16,2015/02/06 19:55:06,2015/02/05,2015/02/06,334.8,-0.1,0,334.7,0,0,167.4,Win,23.66,0,,a0_5504611046
Closed position,122013066,GBPUSD,0.2,Buy,1.52212,1.31665,2015/02/06 20:18:33,2016/06/27 19:12:36,2015/02/06,2016/06/27,-4109.4,-88.64,0,-4198.04,0,0,-2054.7,Loss,12166.9,0,so: 19.8% 21.0/106.2,a0_5504611046
Closed position,122065578,EURUSD,0.2,Sell,1.13177,1.10367,2015/02/06 19:50:47,2016/06/27 19:55:26,2015/02/06,2016/06/27,562,17.94,0,579.94,0,0,281.0,Win,12168.08,0,so: 18.0% 8.2/45.3,a0_5504611046
