sep=,
Type,Ticket,Symbol,Lots,Buy/sell,Open price,Close price,Open time,Close time,Open date,Close date,Profit,Swap,Commission,Net profit,T/P,S/L,Pips,Result,Trade duration (hours),Magic number,Order comment,Account
Deposit,117347525,,0,,0,0,2014/10/09 20:39:58,2014/10/09 20:39:58,2014/10/09,2014/10/09,10000,0,0,10000,0,0,0,n/a,0,0,Deposit,a0_5404680877
Closed position,118016064,EURUSD,5,Buy,1.2501,1.25021,2014/11/04 04:07:25,2014/11/04 04:25:44,2014/11/04,2014/11/04,55,0,0,55,0,0,1.1,Win,0.31,0,,a0_5404680877
Closed position,118028484,EURUSD,1,Buy,1.25047,1.25063,2014/11/04 12:02:25,2014/11/04 12:03:33,2014/11/04,2014/11/04,16,0,0,16,0,0,1.6,Win,0.02,0,,a0_5404680877
Closed position,118085481,EURUSD,0.05,Sell,1.24983,1.24979,2014/11/05 16:05:14,2014/11/05 16:11:27,2014/11/05,2014/11/05,0.2,0,0,0.2,0,0,0.4,Win,0.1,0,,a0_5404680877
Closed position,118087408,EURUSD,0.05,Sell,1.24885,1.24878,2014/11/05 16:44:32,2014/11/05 16:47:12,2014/11/05,2014/11/05,0.35,0,0,0.35,0,0,0.7,Win,0.04,0,,a0_5404680877
Closed position,118126387,AUDCAD,1,Buy,0.9804,0.9804,2014/11/06 08:52:04,2014/11/06 09:21:09,2014/11/06,2014/11/06,0,0,0,0,0,0,0,B/E,0.48,0,,a0_5404680877
Closed position,118127663,USDCHF,1,Buy,0.96208,0.96217,2014/11/06 09:30:47,2014/11/06 09:43:25,2014/11/06,2014/11/06,9.35,0,0,9.35,0,0,0.9,Win,0.21,0,,a0_5404680877
Closed position,118182992,USDCHF,1,Buy,0.97294,0.97327,2014/11/07 06:18:00,2014/11/07 06:51:13,2014/11/07,2014/11/07,33.91,0,0,33.91,0,0,3.3,Win,0.55,0,,a0_5404680877
Closed position,118271478,USDCAD,1,Sell,1.137,1.13804,2014/11/11 04:53:22,2014/11/11 05:44:14,2014/11/11,2014/11/11,-91.39,0,0,-91.39,0,1.13804,-10.4,Loss,0.85,0,[sl],a0_5404680877
Closed position,118463262,EURUSD,1,Buy,1.24551,1.24564,2014/11/14 05:35:56,2014/11/14 06:07:30,2014/11/14,2014/11/14,13,0,0,13,0,0,1.3,Win,0.53,0,,a0_5404680877
Closed position,118655262,EURAUD,1,Buy,1.4293,1.4295,2014/11/18 05:00:10,2014/11/18 05:12:30,2014/11/18,2014/11/18,17.45,0,0,17.45,0,0,2,Win,0.21,0,,a0_5404680877
Closed position,118785725,EURUSD,1,Buy,1.25365,1.25391,2014/11/20 09:42:55,2014/11/20 09:47:36,2014/11/20,2014/11/20,26,0,0,26,0,0,2.6,Win,0.08,0,,a0_5404680877
