sep=,
Type,Ticket,Symbol,Lots,Buy/sell,Open price,Close price,Open time,Close time,Open date,Close date,Profit,Swap,Commission,Net profit,T/P,S/L,Pips,Result,Trade duration (hours),Magic number,Order comment,Account
Deposit,117347518,,0,,0,0,2014/10/09 20:39:39,2014/10/09 20:39:39,2014/10/09,2014/10/09,10000,0,0,10000,0,0,0,n/a,0,0,Deposit,a0_5404610320
Closed position,117984824,AUDUSD,1,Buy,0.87292,0.87312,2014/11/03 06:23:08,2014/11/03 06:41:05,2014/11/03,2014/11/03,20,0,0,20,0,0,2.0,Win,0.3,0,,a0_5404610320
Closed position,117985398,AUDJPY,1,Buy,98.48,98.5,2014/11/03 07:02:38,2014/11/03 07:44:43,2014/11/03,2014/11/03,17.74,0,0,17.74,0,0,2,Win,0.7,0,,a0_5404610320
Closed position,117985384,AUDUSD,1,Buy,0.87372,0.87428,2014/11/03 07:01:40,2014/11/03 08:29:44,2014/11/03,2014/11/03,56,0,0,56,0,0,5.6,Win,1.47,0,,a0_5404610320
Closed position,117986877,AUDJPY,2.01,Buy,98.51,98.56,2014/11/03 08:30:59,2014/11/03 09:42:52,2014/11/03,2014/11/03,89.12,0,0,89.12,0,0,5,Win,1.2,0,,a0_5404610320
Closed position,117984828,AUDCAD,1,Sell,0.9852,0.9849,2014/11/03 06:23:50,2014/11/03 12:33:46,2014/11/03,2014/11/03,26.6,0,0,26.6,0,0,3,Win,6.17,0,,a0_5404610320
Closed position,117986859,AUDUSD,1,Buy,0.87452,0.87321,2014/11/03 08:30:13,2014/11/03 12:36:10,2014/11/03,2014/11/03,-131,0,0,-131,0,0,-13.1,Loss,4.1,0,,a0_5404610320
Closed position,117994276,AUDUSD,1,Buy,0.87329,0.873,2014/11/03 12:43:33,2014/11/03 12:44:06,2014/11/03,2014/11/03,-29,0,0,-29,0,0,-2.9,Loss,0.01,0,,a0_5404610320
Closed position,117994331,USDZAR,1,Sell,11.0191,11.0189,2014/11/03 12:45:38,2014/11/03 13:02:58,2014/11/03,2014/11/03,1.82,0,0,1.82,0,0,2,Win,0.29,0,,a0_5404610320
Closed position,117994295,AUDUSD,1,Sell,0.87301,0.87342,2014/11/03 12:44:17,2014/11/03 13:11:44,2014/11/03,2014/11/03,-41,0,0,-41,0,0,-4.1,Loss,0.46,0,,a0_5404610320
