sep=,
Type,Ticket,Symbol,Lots,Buy/sell,Open price,Close price,Open time,Close time,Open date,Close date,Profit,Swap,Commission,Net profit,T/P,S/L,Pips,Result,Trade duration (hours),Magic number,Order comment,Account
Deposit,117347377,,0,,0,0,2014/10/09 20:34:32,2014/10/09 20:34:32,2014/10/09,2014/10/09,10000,0,0,10000,0,0,0,n/a,0,0,Deposit,a0_5404610767
Closed position,118008047,#AIG,1,Buy,53.53,53.52,2014/11/03 19:42:35,2014/11/03 19:44:59,2014/11/03,2014/11/03,-1,0,-5.35,-6.35,0,0,0.0,Loss,0.04,0,,a0_5404610767
Closed position,118008118,#AIG,1,Buy,53.55,53.53,2014/11/03 19:46:56,2014/11/03 19:50:58,2014/11/03,2014/11/03,-2,0,-5.36,-7.36,0,0,0.0,Loss,0.07,0,,a0_5404610767
Closed position,118008164,#AXP,1,Buy,91.1,91.01,2014/11/03 19:49:38,2014/11/03 19:52:09,2014/11/03,2014/11/03,-9,0,-9.11,-18.11,0,0,-0.1,Loss,0.04,0,,a0_5404610767
Closed position,118008147,#AXP,1,Buy,91.09,91.02,2014/11/03 19:48:29,2014/11/03 19:52:22,2014/11/03,2014/11/03,-7,0,-9.11,-16.11,0,0,-0.1,Loss,0.06,0,,a0_5404610767
Closed position,118008224,#BA,1,Buy,125.81,125.96,2014/11/03 19:53:50,2014/11/03 19:58:10,2014/11/03,2014/11/03,15,0,-12.58,2.42,0,0,0.2,Win,0.07,0,,a0_5404610767
Closed position,118008510,EURUSD,1,Sell,1.24818,1.24817,2014/11/03 20:06:31,2014/11/03 20:11:15,2014/11/03,2014/11/03,1,0,0,1,0,0,0.1,Win,0.08,0,,a0_5404610767
Closed position,118008645,#AXP,1,Buy,91.11,91.14,2014/11/03 20:13:44,2014/11/03 20:18:51,2014/11/03,2014/11/03,3,0,-9.11,-6.11,0,0,0.0,Loss,0.09,0,,a0_5404610767
Closed position,118008688,EURUSD,1,Buy,1.24767,1.24751,2014/11/03 20:14:53,2014/11/03 20:23:18,2014/11/03,2014/11/03,-16,0,0,-16,0,0,-1.6,Loss,0.14,0,,a0_5404610767
Closed position,118008453,#AIG,1,Sell,53.56,53.61,2014/11/03 20:01:47,2014/11/03 20:29:59,2014/11/03,2014/11/03,-5,0,-5.36,-10.36,0,0,0.0,Loss,0.47,0,,a0_5404610767
Closed position,118009342,#C,1,Sell,53.69,53.49,2014/11/03 20:53:50,2014/11/03 22:04:21,2014/11/03,2014/11/03,20,0,-5.37,14.63,0,0,0.2,Win,1.18,0,,a0_5404610767
Closed position,118008974,#AXP,1,Sell,91.17,90.96,2014/11/03 20:24:09,2014/11/03 22:06:36,2014/11/03,2014/11/03,21,0,-9.12,11.88,0,0,0.2,Win,1.71,0,,a0_5404610767
Closed position,118009019,#AXP,1,Sell,91.16,90.96,2014/11/03 20:27:35,2014/11/03 22:06:42,2014/11/03,2014/11/03,20,0,-9.12,10.88,0,0,0.2,Win,1.65,0,,a0_5404610767
Closed position,118016477,EURUSD,1,Buy,1.25041,1.25071,2014/11/04 04:37:26,2014/11/04 04:44:44,2014/11/04,2014/11/04,30,0,0,30,0,0,3.0,Win,0.12,0,,a0_5404610767
Closed position,118022229,USDZAR,1,Buy,11.0432,11.0571,2014/11/04 08:58:50,2014/11/04 09:11:47,2014/11/04,2014/11/04,125.71,0,0,125.71,0,0,139,Win,0.22,0,,a0_5404610767
Closed position,118039558,USDZAR,1,Sell,11.0473,11.0583,2014/11/04 17:16:19,2014/11/04 17:46:36,2014/11/04,2014/11/04,-99.47,0,0,-99.47,0,0,-110,Loss,0.5,0,,a0_5404610767
Closed position,118042391,#AXP,1,Buy,90.92,91.23,2014/11/04 17:51:28,2014/11/04 20:36:35,2014/11/04,2014/11/04,31,0,-9.09,21.91,0,0,0.3,Win,2.75,0,,a0_5404610767
Closed position,118042234,#AXP,1,Buy,90.94,91.21,2014/11/04 17:49:58,2014/11/04 20:47:04,2014/11/04,2014/11/04,27,0,-9.09,17.91,0,0,0.3,Win,2.95,0,,a0_5404610767
Closed position,118042177,#AXP,1,Buy,90.97,91.21,2014/11/04 17:49:07,2014/11/04 20:47:10,2014/11/04,2014/11/04,24,0,-9.1,14.9,0,0,0.2,Win,2.97,0,,a0_5404610767
Closed position,118055819,USDZAR,1,Buy,11.0463,11.0417,2014/11/05 03:15:10,2014/11/05 04:03:04,2014/11/05,2014/11/05,-41.66,0,0,-41.66,0,0,-46,Loss,0.8,0,,a0_5404610767
Closed position,118062937,EURUSD,1,Buy,1.25381,1.25172,2014/11/05 08:44:31,2014/11/05 10:23:06,2014/11/05,2014/11/05,-209,0,0,-209,0,0,-20.9,Loss,1.64,0,,a0_5404610767
Closed position,118062056,EURUSD,1,Buy,1.25402,1.24814,2014/11/05 08:18:47,2014/11/05 11:55:02,2014/11/05,2014/11/05,-588,0,0,-588,0,0,-58.8,Loss,3.6,0,,a0_5404610767
Closed position,118062579,EURUSD,1,Buy,1.25418,1.24843,2014/11/05 08:35:26,2014/11/05 11:57:23,2014/11/05,2014/11/05,-575,0,0,-575,0,0,-57.5,Loss,3.37,0,,a0_5404610767
Closed position,118061961,EURUSD,1,Buy,1.2541,1.24954,2014/11/05 08:17:32,2014/11/05 17:47:51,2014/11/05,2014/11/05,-456,0,0,-456,0,0,-45.6,Loss,9.51,0,,a0_5404610767
Closed position,118062812,EURUSD,1,Buy,1.2541,1.24895,2014/11/05 08:41:41,2014/11/05 18:33:43,2014/11/05,2014/11/05,-515,0,0,-515,0,0,-51.5,Loss,9.87,0,,a0_5404610767
Closed position,118063393,USDZAR,0.5,Sell,11.0831,11.1391,2014/11/05 08:52:10,2014/11/05 19:04:29,2014/11/05,2014/11/05,-251.37,0,0,-251.37,0,0,-560,Loss,10.21,0,,a0_5404610767
Closed position,118116385,USDZAR,0.01,Sell,11.1647,11.1853,2014/11/06 05:09:36,2014/11/06 05:11:51,2014/11/06,2014/11/06,-1.84,0,0,-1.84,0,0,-206,Loss,0.04,0,,a0_5404610767
Closed position,118116452,USDZAR,0.01,Sell,11.1718,11.1977,2014/11/06 05:10:40,2014/11/06 05:13:18,2014/11/06,2014/11/06,-2.31,0,0,-2.31,0,0,-259,Loss,0.04,0,,a0_5404610767
Closed position,118116863,USDZAR,0.9,Sell,11.184,11.1918,2014/11/06 05:24:10,2014/11/06 05:29:19,2014/11/06,2014/11/06,-62.72,0,0,-62.72,0,0,-78,Loss,0.09,0,,a0_5404610767
