sep=,
Type,Ticket,Symbol,Lots,Buy/sell,Open price,Close price,Open time,Close time,Open date,Close date,Profit,Swap,Commission,Net profit,T/P,S/L,Pips,Result,Trade duration (hours),Magic number,Order comment,Account
Deposit,117357273,,0,,0,0,2014/10/10 08:13:31,2014/10/10 08:13:31,2014/10/10,2014/10/10,10000,0,0,10000,0,0,0,n/a,0,0,Deposit,a0_5502615148
Closed position,118063721,EURGBP,0.15,Buy,0.78538,0.78524,2014/11/05 08:56:32,2014/11/05 09:02:00,2014/11/05,2014/11/05,-3.35,0,0,-3.35,0,0,-1.4,Loss,0.09,0,,a0_5502615148
Closed position,118063642,AUDUSD,0.15,Buy,0.86906,0.86943,2014/11/05 08:55:22,2014/11/05 09:02:07,2014/11/05,2014/11/05,5.55,0,0,5.55,0,0,3.7,Win,0.11,0,,a0_5502615148
Closed position,118064133,USDJPY,0.37,Buy,114.21,114.299,2014/11/05 09:02:42,2014/11/05 09:09:29,2014/11/05,2014/11/05,28.81,0,0,28.81,0,0,8.9,Win,0.11,0,,a0_5502615148
Closed position,118064230,AUDCAD,0.37,Sell,0.9935,0.9941,2014/11/05 09:03:56,2014/11/05 09:09:35,2014/11/05,2014/11/05,-19.41,0,0,-19.41,0,0,-6,Loss,0.09,0,,a0_5502615148
Closed position,118064778,EURCHF,0.37,Buy,1.20445,1.20403,2014/11/05 09:13:29,2014/11/05 11:01:40,2014/11/05,2014/11/05,-16.13,0,0,-16.13,0,0,-4.2,Loss,1.8,0,,a0_5502615148
Closed position,118064699,USDCAD,0.37,Sell,1.14354,1.14558,2014/11/05 09:10:48,2014/11/05 11:01:44,2014/11/05,2014/11/05,-65.89,0,0,-65.89,0,0,-20.4,Loss,1.85,0,,a0_5502615148
Closed position,118069959,USDCAD,0.37,Buy,1.14571,1.14573,2014/11/05 11:02:14,2014/11/05 11:11:17,2014/11/05,2014/11/05,0.65,0,0,0.65,0,0,0.2,Win,0.15,0,,a0_5502615148
Closed position,118070727,GBPUSD,0.67,Buy,1.59311,1.59254,2014/11/05 11:15:06,2014/11/05 11:20:47,2014/11/05,2014/11/05,-38.19,0,0,-38.19,0,0,-5.7,Loss,0.09,0,,a0_5502615148
Closed position,118069965,EURUSD,0.37,Sell,1.24962,1.25009,2014/11/05 11:02:23,2014/11/05 11:23:35,2014/11/05,2014/11/05,-17.39,0,0,-17.39,0,0,-4.7,Loss,0.35,0,,a0_5502615148
Closed position,118070602,GBPUSD,0.57,Sell,1.59284,1.59307,2014/11/05 11:12:11,2014/11/05 11:23:39,2014/11/05,2014/11/05,-13.11,0,0,-13.11,0,0,-2.3,Loss,0.19,0,,a0_5502615148
Closed position,118070298,NZDUSD,0.37,Sell,0.77565,0.77628,2014/11/05 11:09:04,2014/11/05 11:23:44,2014/11/05,2014/11/05,-23.31,0,0,-23.31,0,0,-6.3,Loss,0.24,0,,a0_5502615148
Closed position,118071039,EURUSD,0.55,Buy,1.24994,1.24913,2014/11/05 11:25:29,2014/11/05 11:33:59,2014/11/05,2014/11/05,-44.55,0,0,-44.55,0,0,-8.1,Loss,0.14,0,,a0_5502615148
