sep=,
Type,Ticket,Symbol,Lots,Buy/sell,Open price,Close price,Open time,Close time,Open date,Close date,Profit,Swap,Commission,Net profit,T/P,S/L,Pips,Result,Trade duration (hours),Magic number,Order comment,Account
Deposit,117356908,,0,,0,0,2014/10/10 07:45:24,2014/10/10 07:45:24,2014/10/10,2014/10/10,10000,0,0,10000,0,0,0,n/a,0,0,Deposit,a0_5502686305
Closed position,118074232,CHFJPY,4,Buy,118.69,118.86,2014/11/05 12:16:02,2014/11/05 14:27:30,2014/11/05,2014/11/05,593.08,0,0,593.08,0,0,17,Win,2.19,0,,a0_5502686305
Closed position,118083892,CHFJPY,4,Buy,118.98,118.93,2014/11/05 15:38:22,2014/11/05 15:46:55,2014/11/05,2014/11/05,-174.56,0,0,-174.56,0,0,-5,Loss,0.14,0,,a0_5502686305
Closed position,118086039,NZDJPY,4,Buy,88.8,88.58,2014/11/05 16:15:30,2014/11/05 16:19:22,2014/11/05,2014/11/05,-766.99,0,0,-766.99,0,0,-22,Loss,0.06,0,,a0_5502686305
Closed position,118113379,AUDCAD,4,Buy,0.9795,0.9801,2014/11/06 04:08:29,2014/11/06 07:00:50,2014/11/06,2014/11/06,210.75,0,0,210.75,0,0,6,Win,2.87,0,,a0_5502686305
Closed position,118113643,AUDSGD,1,Buy,1.1126,1.1124,2014/11/06 04:10:57,2014/11/06 07:20:37,2014/11/06,2014/11/06,-15.48,0,0,-15.48,0,0,-2,Loss,3.16,0,,a0_5502686305
Closed position,118113690,AUDCHF,1,Buy,0.8286,0.8294,2014/11/06 04:11:57,2014/11/06 09:51:18,2014/11/06,2014/11/06,83.13,0,0,83.13,0,0,8,Win,5.66,0,,a0_5502686305
Closed position,118128454,USDSGD,1,Buy,1.2918,1.2919,2014/11/06 09:51:28,2014/11/06 10:02:33,2014/11/06,2014/11/06,7.74,0,0,7.74,0,0,1,Win,0.18,0,,a0_5502686305
Closed position,118130914,AUDCAD,1,Buy,0.9816,0.9817,2014/11/06 10:46:56,2014/11/06 10:59:57,2014/11/06,2014/11/06,8.78,0,0,8.78,0,0,1,Win,0.22,0,,a0_5502686305
Closed position,118129443,AUDSGD,1,Buy,1.1134,1.1135,2014/11/06 10:14:06,2014/11/06 11:00:16,2014/11/06,2014/11/06,7.74,0,0,7.74,0,0,1,Win,0.77,0,,a0_5502686305
Closed position,118131599,AUDCAD,1,Buy,0.9822,0.9824,2014/11/06 11:05:44,2014/11/06 11:32:48,2014/11/06,2014/11/06,17.55,0,0,17.55,0,0,2,Win,0.45,0,,a0_5502686305
Closed position,118132730,AUDCAD,1,Sell,0.982,0.9821,2014/11/06 11:37:56,2014/11/06 11:47:06,2014/11/06,2014/11/06,-8.77,0,0,-8.77,0,0,-1,Loss,0.15,0,,a0_5502686305
Closed position,118132668,AUDJPY,1,Sell,98.68,98.68,2014/11/06 11:35:29,2014/11/06 11:47:28,2014/11/06,2014/11/06,0,0,0,0,0,0,0,B/E,0.2,0,,a0_5502686305
Closed position,118132728,CADCHF,1,Sell,0.8444,0.8444,2014/11/06 11:37:39,2014/11/06 12:04:11,2014/11/06,2014/11/06,0,0,0,0,0,0,0,B/E,0.44,0,,a0_5502686305
Closed position,118131319,AUDNZD,1,Buy,1.1121,1.1123,2014/11/06 10:58:00,2014/11/06 12:38:35,2014/11/06,2014/11/06,15.49,0,0,15.49,0,0,2,Win,1.68,0,,a0_5502686305
