sep=,
Type,Ticket,Symbol,Lots,Buy/sell,Open price,Close price,Open time,Close time,Open date,Close date,Profit,Swap,Commission,Net profit,T/P,S/L,Pips,Result,Trade duration (hours),Magic number,Order comment,Account
Deposit,117346866,,0,,0,0,2014/10/09 20:13:43,2014/10/09 20:13:43,2014/10/09,2014/10/09,10000,0,0,10000,0,0,0,n/a,0,0,Deposit,a0_5502525180
Closed position,118027737,NZDUSD,10,Buy,0.7752,0.7769,2014/11/04 11:43:50,2014/11/04 12:57:10,2014/11/04,2014/11/04,1700,0,0,1700,0,0,17,Win,1.22,0,,a0_5502525180
Closed position,118027752,EURUSD,3,Buy,1.25063,1.25231,2014/11/04 11:44:31,2014/11/04 12:57:15,2014/11/04,2014/11/04,504,0,0,504,0,0,16.8,Win,1.21,0,,a0_5502525180
Closed position,118027761,EURGBP,3,Buy,0.78233,0.78257,2014/11/04 11:44:52,2014/11/04 12:57:23,2014/11/04,2014/11/04,115.21,0,0,115.21,0,0,2.4,Win,1.21,0,,a0_5502525180
Closed position,118032933,EURUSD,1,Buy,1.25167,1.25212,2014/11/04 14:20:18,2014/11/04 15:32:06,2014/11/04,2014/11/04,45,0,0,45,0,0,4.5,Win,1.2,0,,a0_5502525180
Closed position,118076812,USDCAD,1,Buy,1.1445,1.14466,2014/11/05 13:24:08,2014/11/05 13:32:29,2014/11/05,2014/11/05,13.98,0,0,13.98,0,0,1.6,Win,0.14,0,,a0_5502525180
Closed position,118077097,NZDUSD,1,Sell,0.77365,0.77341,2014/11/05 13:33:48,2014/11/05 14:27:03,2014/11/05,2014/11/05,24,0,0,24,0,0,2.4,Win,0.89,0,,a0_5502525180
Closed position,118076803,USDCHF,1,Buy,0.96443,0.96446,2014/11/05 13:23:53,2014/11/05 14:27:16,2014/11/05,2014/11/05,3.11,0,0,3.11,0,0,0.3,Win,1.06,0,,a0_5502525180
Closed position,118076696,EURGBP,1,Buy,0.78593,0.78131,2014/11/05 13:19:17,2014/11/05 19:15:01,2014/11/05,2014/11/05,-738.56,0,0,-738.56,0,0,-46.2,Loss,5.93,0,,a0_5502525180
Closed position,118077040,USDCHF,1,Buy,0.96445,0.96359,2014/11/05 13:33:06,2014/11/05 19:16:23,2014/11/05,2014/11/05,-89.25,0,0,-89.25,0,0,-8.6,Loss,5.72,0,,a0_5502525180
Closed position,118121824,NZDUSD,0.5,Buy,0.77304,0.77372,2014/11/06 06:54:36,2014/11/06 07:57:00,2014/11/06,2014/11/06,34,0,0,34,0,0,6.8,Win,1.04,0,,a0_5502525180
Closed position,118129003,GBPUSD,0.5,Buy,1.59875,1.58641,2014/11/06 10:03:08,2014/11/06 18:27:24,2014/11/06,2014/11/06,-617,0,0,-617,0,0,-123.4,Loss,8.4,0,,a0_5502525180
Closed position,118137969,EURUSD,0.5,Buy,1.25321,1.24144,2014/11/06 13:36:43,2014/11/06 18:28:33,2014/11/06,2014/11/06,-588.5,0,0,-588.5,0,0,-117.7,Loss,4.86,0,,a0_5502525180
Closed position,118253700,USDJPY,10,Buy,114.715,114.685,2014/11/10 17:05:38,2014/11/10 17:05:51,2014/11/10,2014/11/10,-261.59,0,0,-261.59,0,0,-3.0,Loss,0,0,,a0_5502525180
Closed position,118253570,USDJPY,0.5,Sell,114.746,114.681,2014/11/10 17:04:19,2014/11/10 17:11:03,2014/11/10,2014/11/10,28.34,0,0,28.34,0,0,6.5,Win,0.11,0,,a0_5502525180
Closed position,118253797,USDJPY,10,Sell,114.678,114.666,2014/11/10 17:07:10,2014/11/10 17:11:13,2014/11/10,2014/11/10,104.65,0,0,104.65,0,0,1.2,Win,0.07,0,,a0_5502525180
Closed position,118254281,USDJPY,10,Sell,114.659,114.65,2014/11/10 17:11:25,2014/11/10 17:13:13,2014/11/10,2014/11/10,78.5,0,0,78.5,0,0,0.9,Win,0.03,0,,a0_5502525180
Closed position,118254400,NZDUSD,0.2,Sell,0.77784,0.77704,2014/11/10 17:12:55,2014/11/10 18:19:20,2014/11/10,2014/11/10,16,0,0,16,0,0,8.0,Win,1.11,0,,a0_5502525180
Closed position,118253668,NZDUSD,0.02,Sell,0.77729,0.77707,2014/11/10 17:05:17,2014/11/10 18:19:29,2014/11/10,2014/11/10,0.44,0,0,0.44,0,0,2.2,Win,1.24,0,,a0_5502525180
Closed position,118241950,NZDUSD,0.5,Buy,0.78045,0.77401,2014/11/10 13:06:52,2014/11/11 07:30:51,2014/11/10,2014/11/11,-322,3.5,0,-318.5,0,0,-64.4,Loss,18.4,0,,a0_5502525180
Closed position,118254350,USDJPY,0.2,Buy,114.695,115.223,2014/11/10 17:12:17,2014/11/11 07:34:24,2014/11/10,2014/11/11,91.65,-0.08,0,91.57,0,0,52.8,Win,14.37,0,,a0_5502525180
Closed position,118271357,GBPUSD,0.2,Sell,1.58526,1.58411,2014/11/11 04:45:52,2014/11/11 07:34:35,2014/11/11,2014/11/11,23,0,0,23,0,0,11.5,Win,2.81,0,,a0_5502525180
Closed position,118275843,USDJPY,5,Sell,115.177,115.205,2014/11/11 08:01:06,2014/11/11 08:26:19,2014/11/11,2014/11/11,-121.52,0,0,-121.52,0,0,-2.8,Loss,0.42,0,,a0_5502525180
Closed position,118275860,USDJPY,3,Buy,115.184,115.367,2014/11/11 08:01:34,2014/11/11 08:51:28,2014/11/11,2014/11/11,475.87,0,0,475.87,0,0,18.3,Win,0.83,0,,a0_5502525180
