sep=,
Type,Ticket,Symbol,Lots,Buy/sell,Open price,Close price,Open time,Close time,Open date,Close date,Profit,Swap,Commission,Net profit,T/P,S/L,Pips,Result,Trade duration (hours),Magic number,Order comment,Account
Open position,118997952,GBPUSD,0.1,Buy,1.57588,1.28072,2014/11/27 11:29:53,1970/01/01 00:00:00,2014/11/27,1970/01/01,-2951.6,-243.39,0,-3194.99,0,0,-2951.6,Loss,0,0,,a0_5404681503
Open position,118998029,NZDUSD,0.1,Buy,0.78881,0.72193,2014/11/27 11:31:06,1970/01/01 00:00:00,2014/11/27,1970/01/01,-668.8,291.41,0,-377.39,0,0,-668.8,Loss,0,0,,a0_5404681503
Deposit,117348221,,0,,0,0,2014/10/09 21:10:59,2014/10/09 21:10:59,2014/10/09,2014/10/09,10000,0,0,10000,0,0,0,n/a,0,0,Deposit,a0_5404681503
Closed position,118192443,EURUSD,0.1,Buy,1.23912,1.24107,2014/11/07 11:47:54,2014/11/07 18:06:01,2014/11/07,2014/11/07,19.5,0,0,19.5,0,0,19.5,Win,6.3,0,,a0_5404681503
Closed position,118192417,GBPUSD,0.1,Buy,1.5814,1.58363,2014/11/07 11:46:59,2014/11/07 18:06:07,2014/11/07,2014/11/07,22.3,0,0,22.3,0,0,22.3,Win,6.32,0,,a0_5404681503
Closed position,118192399,USDJPY,0.1,Sell,115.216,114.976,2014/11/07 11:46:06,2014/11/07 18:06:12,2014/11/07,2014/11/07,20.87,0,0,20.87,0,0,24.0,Win,6.34,0,,a0_5404681503
Closed position,118276684,EURUSD,0.1,Buy,1.24246,1.2449,2014/11/11 08:45:59,2014/11/11 18:45:35,2014/11/11,2014/11/11,24.4,0,0,24.4,0,0,24.4,Win,9.99,0,,a0_5404681503
Closed position,118276874,EURGBP,0.1,Buy,0.78409,0.78412,2014/11/11 08:52:21,2014/11/11 18:46:03,2014/11/11,2014/11/11,0.47,0,0,0.47,0,0,0.3,Win,9.9,0,,a0_5404681503
Closed position,118317618,GOLD,0.1,Sell,1165.94,1163.3,2014/11/12 04:42:13,2014/11/12 18:54:48,2014/11/12,2014/11/12,26.4,0,0,26.4,1160.94,0,26.4,Win,14.21,0,,a0_5404681503
Closed position,118356058,GOLD,0.05,Buy,1159.32,1162.71,2014/11/12 20:33:55,2014/11/13 17:23:02,2014/11/12,2014/11/13,16.95,-0.25,0,16.70,1172.64,1149.32,33.9,Win,20.82,0,,a0_5404681503
Closed position,118419576,GOLD,0.05,Sell,1161.93,1165.16,2014/11/13 17:42:38,2014/11/13 18:36:06,2014/11/13,2014/11/13,-16.15,0,0,-16.15,1152.43,1165.16,-32.3,Loss,0.89,0,[sl],a0_5404681503
Closed position,118418656,GBPUSD,0.05,Sell,1.57423,1.5716,2014/11/13 17:33:16,2014/11/13 22:26:19,2014/11/13,2014/11/13,13.15,0,0,13.15,0,0,26.3,Win,4.88,0,,a0_5404681503
Closed position,118418730,EURUSD,0.05,Sell,1.24863,1.24817,2014/11/13 17:33:45,2014/11/13 22:26:24,2014/11/13,2014/11/13,2.3,0,0,2.3,0,0,4.6,Win,4.88,0,,a0_5404681503
Closed position,118417795,USDJPY,0.1,Buy,115.667,115.754,2014/11/13 17:26:55,2014/11/13 22:26:30,2014/11/13,2014/11/13,7.52,0,0,7.52,0,0,8.7,Win,4.99,0,,a0_5404681503
Closed position,118468703,GBPUSD,0.1,Buy,1.567,1.56214,2014/11/14 06:59:56,2014/11/14 16:03:18,2014/11/14,2014/11/14,-48.6,0,0,-48.6,1.586,0,-48.6,Loss,9.06,0,,a0_5404681503
Closed position,118519832,GBPUSD,0.1,Sell,1.56276,1.57588,2014/11/14 15:59:05,2014/11/27 11:29:12,2014/11/14,2014/11/27,-131.2,-3.39,0,-134.59,0,0,-131.2,Loss,307.5,0,,a0_5404681503
Closed position,118520551,GOLD,0.1,Sell,1149.55,1195.98,2014/11/14 16:03:56,2014/11/27 11:29:17,2014/11/14,2014/11/27,-464.3,-1.27,0,-465.57,0,0,-464.3,Loss,307.42,0,,a0_5404681503
