sep=,
Type,Ticket,Symbol,Lots,Buy/sell,Open price,Close price,Open time,Close time,Open date,Close date,Profit,Swap,Commission,Net profit,T/P,S/L,Pips,Result,Trade duration (hours),Magic number,Order comment,Account
Deposit,117348268,,0,,0,0,2014/10/09 21:14:17,2014/10/09 21:14:17,2014/10/09,2014/10/09,10000,0,0,10000,0,0,0,n/a,0,0,Deposit,a0_5502686362
Closed position,118061434,USDCAD,7.13,Buy,1.14128,1.14137,2014/11/05 08:04:28,2014/11/05 08:08:38,2014/11/05,2014/11/05,56.22,0,0,56.22,0,0,0.9,Win,0.07,0,,a0_5502686362
Closed position,118060992,GBPUSD,0.01,Sell,1.59981,1.59913,2014/11/05 07:56:00,2014/11/05 08:08:42,2014/11/05,2014/11/05,0.68,0,0,0.68,0,0,6.8,Win,0.21,0,,a0_5502686362
Closed position,118061592,GBPUSD,7.13,Buy,1.59939,1.59784,2014/11/05 08:11:09,2014/11/05 08:15:36,2014/11/05,2014/11/05,-1105.15,0,0,-1105.15,0,0,-15.5,Loss,0.07,0,,a0_5502686362
Closed position,118061726,GBPUSD,7.13,Sell,1.59772,1.5963,2014/11/05 08:15:45,2014/11/05 08:18:03,2014/11/05,2014/11/05,1012.46,0,0,1012.46,0,0,14.2,Win,0.04,0,,a0_5502686362
Closed position,118062193,EURGBP,7.13,Sell,0.78513,0.78511,2014/11/05 08:20:41,2014/11/05 08:22:24,2014/11/05,2014/11/05,22.78,0,0,22.78,0,0,0.2,Win,0.03,0,,a0_5502686362
Closed position,118062255,EURGBP,7.13,Buy,0.78513,0.78516,2014/11/05 08:22:44,2014/11/05 08:25:14,2014/11/05,2014/11/05,34.15,0,0,34.15,0,0,0.3,Win,0.04,0,,a0_5502686362
Closed position,118062388,EURGBP,7.13,Sell,0.78492,0.7853,2014/11/05 08:28:16,2014/11/05 08:34:29,2014/11/05,2014/11/05,-432.77,0,0,-432.77,0,0,-3.8,Loss,0.1,0,,a0_5502686362
Closed position,118062727,EURUSD,7.13,Buy,1.2544,1.25301,2014/11/05 08:38:53,2014/11/05 08:52:18,2014/11/05,2014/11/05,-991.07,0,0,-991.07,0,0,-13.9,Loss,0.22,0,,a0_5502686362
Closed position,118062318,EURGBP,7.13,Buy,0.7853,0.78625,2014/11/05 08:25:48,2014/11/05 12:39:10,2014/11/05,2014/11/05,1075.64,0,0,1075.64,0,0,9.5,Win,4.22,0,,a0_5502686362
Closed position,118062566,EURGBP,7.13,Buy,0.7853,0.78629,2014/11/05 08:34:38,2014/11/05 12:39:16,2014/11/05,2014/11/05,1120.86,0,0,1120.86,0,0,9.9,Win,4.08,0,,a0_5502686362
Closed position,118076288,EURUSD,7.13,Sell,1.24906,1.24952,2014/11/05 13:04:57,2014/11/05 13:06:12,2014/11/05,2014/11/05,-327.98,0,0,-327.98,0,0,-4.6,Loss,0.02,0,,a0_5502686362
Closed position,118076710,USDJPY,10.04,Buy,114.486,114.667,2014/11/05 13:20:01,2014/11/05 14:41:14,2014/11/05,2014/11/05,1584.8,0,0,1584.8,0,0,18.1,Win,1.35,0,,a0_5502686362
Closed position,118076361,EURUSD,10.04,Buy,1.24951,1.24951,2014/11/05 13:06:27,2014/11/05 15:45:35,2014/11/05,2014/11/05,0,0,0,0,0,0,0.0,B/E,2.65,0,,a0_5502686362
Closed position,118076668,GBPUSD,10.04,Sell,1.58924,1.5841,2014/11/05 13:18:10,2014/11/07 04:53:50,2014/11/05,2014/11/07,5160.56,-108.84,0,5051.72,0,0,51.4,Win,39.59,0,,a0_5502686362
Closed position,118186789,USDJPY,6.54,Sell,115.343,115.323,2014/11/07 09:01:37,2014/11/07 09:10:31,2014/11/07,2014/11/07,113.42,0,0,113.42,0,0,2.0,Win,0.15,0,,a0_5502686362
Closed position,118187033,USDJPY,6.54,Buy,115.337,115.194,2014/11/07 09:10:51,2014/11/07 09:30:52,2014/11/07,2014/11/07,-811.87,0,0,-811.87,0,0,-14.3,Loss,0.33,0,,a0_5502686362
Closed position,118187180,USDJPY,6.54,Buy,115.303,115.193,2014/11/07 09:16:43,2014/11/07 09:30:56,2014/11/07,2014/11/07,-624.52,0,0,-624.52,0,0,-11.0,Loss,0.24,0,,a0_5502686362
Closed position,118194896,USDJPY,6.54,Buy,115.174,115.176,2014/11/07 13:05:21,2014/11/07 13:23:52,2014/11/07,2014/11/07,11.36,0,0,11.36,0,0,0.2,Win,0.31,0,,a0_5502686362
Closed position,118195359,USDJPY,10,Buy,115.196,115.283,2014/11/07 13:25:44,2014/11/07 14:32:30,2014/11/07,2014/11/07,754.66,0,0,754.66,0,0,8.7,Win,1.11,0,,a0_5502686362
Closed position,118197212,USDJPY,10,Sell,115.268,115.322,2014/11/07 14:32:55,2014/11/07 14:35:19,2014/11/07,2014/11/07,-468.25,0,0,-468.25,0,0,-5.4,Loss,0.04,0,,a0_5502686362
Closed position,118197454,USDJPY,10,Sell,115.246,115.295,2014/11/07 14:41:36,2014/11/07 14:47:38,2014/11/07,2014/11/07,-425,0,0,-425,0,0,-4.9,Loss,0.1,0,,a0_5502686362
Closed position,118197657,USDJPY,15,Buy,115.304,115.309,2014/11/07 14:48:13,2014/11/07 15:47:13,2014/11/07,2014/11/07,65.04,0,0,65.04,0,0,0.5,Win,0.98,0,,a0_5502686362
Closed position,118203381,USDJPY,15,Buy,115.122,115.327,2014/11/07 15:41:18,2014/11/07 15:47:31,2014/11/07,2014/11/07,2666.33,0,0,2666.33,0,0,20.5,Win,0.1,0,,a0_5502686362
Closed position,118211011,USDJPY,15,Buy,114.78,114.868,2014/11/07 17:12:16,2014/11/07 17:18:33,2014/11/07,2014/11/07,1149.15,0,0,1149.15,0,0,8.8,Win,0.1,0,,a0_5502686362
Closed position,118211217,USDJPY,15,Buy,114.766,114.864,2014/11/07 17:15:35,2014/11/07 17:19:07,2014/11/07,2014/11/07,1279.77,0,0,1279.77,0,0,9.8,Win,0.06,0,,a0_5502686362
Closed position,118212147,USDJPY,15,Buy,114.656,114.681,2014/11/07 17:31:59,2014/11/07 17:35:06,2014/11/07,2014/11/07,326.99,0,0,326.99,0,0,2.5,Win,0.05,0,,a0_5502686362
Closed position,118212174,USDJPY,15,Buy,114.633,114.79,2014/11/07 17:32:34,2014/11/07 17:38:16,2014/11/07,2014/11/07,2051.57,0,0,2051.57,0,0,15.7,Win,0.1,0,,a0_5502686362
Closed position,118212536,USDJPY,15,Buy,114.843,114.852,2014/11/07 17:43:10,2014/11/07 17:47:40,2014/11/07,2014/11/07,117.54,0,0,117.54,0,0,0.9,Win,0.08,0,,a0_5502686362
Closed position,118212540,USDJPY,15,Buy,114.833,114.838,2014/11/07 17:43:34,2014/11/07 17:49:33,2014/11/07,2014/11/07,65.31,0,0,65.31,0,0,0.5,Win,0.1,0,,a0_5502686362
Closed position,118212878,USDJPY,20,Buy,114.901,114.907,2014/11/07 17:54:22,2014/11/07 18:08:45,2014/11/07,2014/11/07,104.43,0,0,104.43,0,0,0.6,Win,0.24,0,,a0_5502686362
Closed position,118241846,USDJPY,20,Buy,114.047,114.187,2014/11/10 13:04:03,2014/11/10 15:06:28,2014/11/10,2014/11/10,2452.12,0,0,2452.12,0,0,14.0,Win,2.04,0,,a0_5502686362
Closed position,118885554,USDJPY,20,Buy,117.915,117.972,2014/11/24 07:46:20,2014/11/24 08:05:19,2014/11/24,2014/11/24,966.33,0,0,966.33,0,0,5.7,Win,0.32,0,,a0_5502686362
Closed position,118886123,EURUSD,20,Buy,1.2398,1.24116,2014/11/24 08:21:14,2014/11/24 14:42:24,2014/11/24,2014/11/24,2720,0,0,2720,0,0,13.6,Win,6.35,0,,a0_5502686362
Closed position,118885929,USDJPY,20,Buy,117.965,118.242,2014/11/24 08:07:12,2014/11/24 14:42:40,2014/11/24,2014/11/24,4685.31,0,0,4685.31,0,0,27.7,Win,6.59,0,,a0_5502686362
Closed position,118885969,USDJPY,20,Buy,117.958,118.241,2014/11/24 08:11:35,2014/11/24 14:43:16,2014/11/24,2014/11/24,4786.83,0,0,4786.83,0,0,28.3,Win,6.53,0,,a0_5502686362
Closed position,119017625,GBPUSD,20,Sell,1.5733,1.56502,2014/11/27 21:38:31,2014/11/28 18:28:25,2014/11/27,2014/11/28,16560,-50.6,0,16509.4,0,0,82.8,Win,20.83,0,,a0_5502686362
Closed position,119045081,GBPUSD,20,Sell,1.56967,1.56324,2014/11/28 14:20:23,2014/12/01 09:35:59,2014/11/28,2014/12/01,12860,-45.4,0,12814.6,0,0,64.3,Win,67.26,0,,a0_5502686362
Closed position,119042676,GBPUSD,20,Sell,1.5681,1.56317,2014/11/28 13:26:42,2014/12/01 09:36:17,2014/11/28,2014/12/01,9860,-45.4,0,9814.6,0,0,49.3,Win,68.16,0,,a0_5502686362
Closed position,119093112,GOLD,20,Buy,1180.78,1195.01,2014/12/01 15:41:40,2014/12/01 17:02:39,2014/12/01,2014/12/01,28460,0,0,28460,0,0,142.3,Win,1.35,0,,a0_5502686362
