sep=,
Type,Ticket,Symbol,Lots,Buy/sell,Open price,Close price,Open time,Close time,Open date,Close date,Profit,Swap,Commission,Net profit,T/P,S/L,Pips,Result,Trade duration (hours),Magic number,Order comment,Account
Open position,43439901,GBPUSD,3,Buy,1.61711,1.61255,2013/10/04 06:11:24,1970/01/01 00:00:00,2013/10/04,1970/01/01,-1368,1072.44,0,-295.56,0,0,-45.6,Loss,0,0,,5602640897
Deposit,40596043,,0,,0,0,2013/07/11 07:46:43,2013/07/11 07:46:43,2013/07/11,2013/07/11,10000,0,0,10000,0,0,0,n/a,0,0,Deposit,5602640897
Closed position,40721470,XAUUSD,0.3,Sell,1279.47,1277.45,2013/07/16 06:09:26,2013/07/18 04:14:26,2013/07/16,2013/07/18,60.6,0.55,0,61.15,0,0,20.2,Win,46.08,0,,5602640897
Closed position,40800243,XAGUSD,0.3,Sell,20.1,19.48,2013/07/17 17:06:01,2013/07/18 04:14:44,2013/07/17,2013/07/18,930,0.15,0,930.15,0,0,62,Win,11.15,0,,5602640897
Closed position,40701825,XAGUSD,0.3,Sell,19.7,19.47,2013/07/15 15:26:11,2013/07/18 04:14:57,2013/07/15,2013/07/18,345,0.25,0,345.25,0,0,23,Win,60.81,0,,5602640897
Closed position,40701627,XAGUSD,0.3,Sell,19.72,19.46,2013/07/15 15:20:35,2013/07/18 04:15:03,2013/07/15,2013/07/18,390,0.25,0,390.25,0,0,26,Win,60.91,0,,5602640897
Closed position,40701483,XAGUSD,0.3,Buy,19.74,19.35,2013/07/15 15:15:25,2013/07/18 04:15:16,2013/07/15,2013/07/18,-585,-8.08,0,-593.08,0,0,-39,Loss,61,0,,5602640897
Closed position,40701629,XAGUSD,0.3,Buy,19.75,19.35,2013/07/15 15:20:51,2013/07/18 04:15:21,2013/07/15,2013/07/18,-600,-8.08,0,-608.08,0,0,-40,Loss,60.91,0,,5602640897
Closed position,40701511,XAGUSD,0.3,Sell,19.75,19.46,2013/07/15 15:16:16,2013/07/18 04:15:28,2013/07/15,2013/07/18,435,0.25,0,435.25,0,0,29,Win,60.99,0,,5602640897
Closed position,40741757,USDCHF,0.3,Buy,0.94322,0.94118,2013/07/16 17:13:40,2013/07/18 04:15:37,2013/07/16,2013/07/18,-65.02,-0.72,0,-65.74,0,0,-20.4,Loss,35.03,0,,5602640897
Closed position,40800300,CHFJPYpro,0.3,Sell,105.862,105.878,2013/07/17 17:06:24,2013/07/18 04:15:48,2013/07/17,2013/07/18,-4.81,-1.08,0,-5.89,0,0,-1.6,Loss,11.16,0,,5602640897
Closed position,40721563,EURAUDpro,0.3,Buy,1.42691,1.42341,2013/07/16 06:14:51,2013/07/18 04:15:54,2013/07/16,2013/07/18,-96.75,-11.75,0,-108.50,0,0,-35.0,Loss,46.02,0,,5602640897
Closed position,40702119,XAUUSD,0.3,Buy,1278.22,1276.92,2013/07/15 15:30:25,2013/07/18 04:16:01,2013/07/15,2013/07/18,-39,-10.19,0,-49.19,0,0,-13.0,Loss,60.76,0,,5602640897
Closed position,40820967,USDJPYpro,0.3,Sell,99.633,99.639,2013/07/18 04:13:34,2013/07/18 04:16:05,2013/07/18,2013/07/18,-1.81,0,0,-1.81,0,0,-0.6,Loss,0.04,0,,5602640897
Closed position,40701722,USDJPY,0.3,Sell,100.367,99.667,2013/07/15 15:23:44,2013/07/18 04:17:57,2013/07/15,2013/07/18,210.7,-5.42,0,205.28,0,0,70.0,Win,60.9,0,,5602640897
Closed position,40701644,EURUSD,0.3,Buy,1.30109,1.31149,2013/07/15 15:21:13,2013/07/18 04:18:01,2013/07/15,2013/07/18,312,-5.04,0,306.96,0,0,104.0,Win,60.95,0,,5602640897
Closed position,40800200,CHFJPYpro,0.3,Buy,105.844,105.867,2013/07/17 17:05:21,2013/07/18 04:18:52,2013/07/17,2013/07/18,6.92,-2.35,0,4.57,0,0,2.3,Win,11.23,0,,5602640897
Closed position,40721595,EURAUDpro,0.3,Sell,1.42698,1.42368,2013/07/16 06:15:42,2013/07/18 04:21:20,2013/07/16,2013/07/18,91.19,5.47,0,96.66,0,0,33.0,Win,46.09,0,,5602640897
Closed position,40702245,XAUUSD,0.3,Sell,1278.92,1276.73,2013/07/15 15:31:07,2013/07/18 04:23:15,2013/07/15,2013/07/18,65.7,0.69,0,66.39,0,0,21.9,Win,60.87,0,,5602640897
Closed position,40821142,EURUSD,0.3,Sell,1.31099,1.31091,2013/07/18 04:22:32,2013/07/18 04:24:18,2013/07/18,2013/07/18,2.4,0,0,2.4,0,0,0.8,Win,0.03,0,,5602640897
Closed position,40821126,USDCHF,0.3,Buy,0.94169,0.94209,2013/07/18 04:22:10,2013/07/18 06:20:22,2013/07/18,2013/07/18,12.74,0,0,12.74,0,0,4.0,Win,1.97,0,,5602640897
