sep=,
Type,Ticket,Symbol,Lots,Buy/sell,Open price,Close price,Open time,Close time,Open date,Close date,Profit,Swap,Commission,Net profit,T/P,S/L,Pips,Result,Trade duration (hours),Magic number,Order comment,Account
Deposit,40845243,,0,,0,0,2013/07/18 19:28:16,2013/07/18 19:28:16,2013/07/18,2013/07/18,10000,0,0,10000,0,0,0,n/a,0,0,Deposit,5602615147
Closed position,40863820,EURUSD,4,Sell,1.3129,1.31332,2013/07/19 10:49:27,2013/07/19 11:08:13,2013/07/19,2013/07/19,-168,0,0,-168,0,0,-4.2,Loss,0.31,0,,5602615147
Closed position,40864226,AUDCHFpro,2.66,Sell,0.8644,0.86479,2013/07/19 11:03:28,2013/07/19 11:08:32,2013/07/19,2013/07/19,-110.11,0,0,-110.11,0,0,-3.9,Loss,0.08,0,,5602615147
Closed position,40864207,AUDCHF,0.88,Sell,0.86427,0.86489,2013/07/19 11:03:06,2013/07/19 11:08:51,2013/07/19,2013/07/19,-57.91,0,0,-57.91,0,0,-6.2,Loss,0.1,0,,5602615147
Closed position,40864247,EURUSD,1.8,Sell,1.31312,1.31334,2013/07/19 11:04:20,2013/07/19 11:09:07,2013/07/19,2013/07/19,-39.6,0,0,-39.6,0,0,-2.2,Loss,0.08,0,,5602615147
Closed position,40864455,AUDCADpro,0.92,Sell,0.95168,0.95186,2013/07/19 11:11:40,2013/07/19 11:13:01,2013/07/19,2013/07/19,-15.97,0,0,-15.97,0,0,-1.8,Loss,0.02,0,,5602615147
Closed position,40864435,AUDCADpro,1,Sell,0.95165,0.95194,2013/07/19 11:10:49,2013/07/19 11:13:12,2013/07/19,2013/07/19,-27.96,0,0,-27.96,0,0,-2.9,Loss,0.04,0,,5602615147
Closed position,40864402,AUDCADpro,0.97,Sell,0.9518,0.95193,2013/07/19 11:10:04,2013/07/19 11:14:32,2013/07/19,2013/07/19,-12.16,0,0,-12.16,0,0,-1.3,Loss,0.07,0,,5602615147
Closed position,40864618,AUDCHF,2.16,Buy,0.86515,0.86498,2013/07/19 11:16:14,2013/07/19 11:16:26,2013/07/19,2013/07/19,-38.96,0,0,-38.96,0,0,-1.7,Loss,0,0,,5602615147
Closed position,40864612,AUDCHF,1.16,Buy,0.86515,0.86492,2013/07/19 11:15:44,2013/07/19 11:17:11,2013/07/19,2013/07/19,-28.31,0,0,-28.31,0,0,-2.3,Loss,0.02,0,,5602615147
Closed position,40864501,AUDCADpro,0.82,Sell,0.95174,0.95233,2013/07/19 11:12:43,2013/07/19 11:17:30,2013/07/19,2013/07/19,-46.63,0,0,-46.63,0,0,-5.9,Loss,0.08,0,,5602615147
Closed position,40864646,XAUUSD,2.42,Buy,1287.8,1287.32,2013/07/19 11:18:10,2013/07/19 11:18:47,2013/07/19,2013/07/19,-116.16,0,0,-116.16,0,0,-4.8,Loss,0.01,0,,5602615147
Closed position,40864649,XAUUSD,0.22,Buy,1287.59,1287.41,2013/07/19 11:18:37,2013/07/19 11:19:15,2013/07/19,2013/07/19,-3.96,0,0,-3.96,0,0,-1.8,Loss,0.01,0,,5602615147
