sep=,
Type,Ticket,Symbol,Lots,Buy/sell,Open price,Close price,Open time,Close time,Open date,Close date,Profit,Swap,Commission,Net profit,T/P,S/L,Pips,Result,Trade duration (hours),Magic number,Order comment,Account
Deposit,40594782,,0,,0,0,2013/07/11 07:20:11,2013/07/11 07:20:11,2013/07/11,2013/07/11,10000,0,0,10000,0,0,0,n/a,0,0,Deposit,5302615520
Closed position,40726197,USDCHF,0.01,Buy,0.94668,0.9469,2013/07/16 10:18:55,2013/07/16 10:20:45,2013/07/16,2013/07/16,0.23,0,0,0.23,0,0,2.2,Win,0.03,0,,5302615520
Closed position,40750793,GBPUSD,0.01,Sell,1.51142,1.51165,2013/07/16 20:00:39,2013/07/16 20:04:03,2013/07/16,2013/07/16,-0.23,0,0,-0.23,0,0,-2.3,Loss,0.06,0,,5302615520
Closed position,40750952,GBPUSD,0.01,Buy,1.51158,1.51153,2013/07/16 20:08:21,2013/07/16 20:16:30,2013/07/16,2013/07/16,-0.05,0,0,-0.05,0,0,-0.5,Loss,0.14,0,,5302615520
Closed position,40751103,USDCHF,0.05,Buy,0.94155,0.94131,2013/07/16 20:12:29,2013/07/16 20:16:41,2013/07/16,2013/07/16,-1.27,0,0,-1.27,0,0,-2.4,Loss,0.07,0,,5302615520
Closed position,40750995,GBPUSD,0.05,Buy,1.5116,1.51166,2013/07/16 20:10:38,2013/07/16 20:16:46,2013/07/16,2013/07/16,0.3,0,0,0.3,0,0,0.6,Win,0.1,0,,5302615520
Closed position,40762764,USDCHF,0.05,Sell,0.94111,0.94162,2013/07/17 04:47:58,2013/07/17 05:08:27,2013/07/17,2013/07/17,-2.71,0,0,-2.71,0,0,-5.1,Loss,0.34,0,,5302615520
Closed position,40763268,XAUUSD,0.05,Sell,1289.92,1290.17,2013/07/17 05:07:45,2013/07/17 05:32:14,2013/07/17,2013/07/17,-1.25,0,0,-1.25,0,0,-2.5,Loss,0.41,0,,5302615520
Closed position,40764164,USDCHF,0.01,Sell,0.94164,0.94189,2013/07/17 05:50:18,2013/07/17 05:51:36,2013/07/17,2013/07/17,-0.27,0,0,-0.27,0.94167,0,-2.5,Loss,0.02,0,,5302615520
Closed position,40764464,USDCAD,0.1,Buy,1.03875,1.03859,2013/07/17 06:08:02,2013/07/17 06:08:29,2013/07/17,2013/07/17,-1.54,0,0,-1.54,0,0,-1.6,Loss,0.01,0,,5302615520
Closed position,40764354,CHFJPYpro,0.1,Sell,105.544,105.527,2013/07/17 06:00:50,2013/07/17 07:09:47,2013/07/17,2013/07/17,1.71,0,0,1.71,104.044,105.744,1.7,Win,1.15,0,,5302615520
Closed position,40765696,GBPUSD,0.2,Buy,1.51173,1.51153,2013/07/17 07:10:51,2013/07/17 07:35:36,2013/07/17,2013/07/17,-4,0,0,-4,0,0,-2.0,Loss,0.41,0,,5302615520
Closed position,40766240,USDJPY,0.2,Buy,99.415,99.758,2013/07/17 07:39:20,2013/07/17 14:50:47,2013/07/17,2013/07/17,68.77,0,0,68.77,0,0,34.3,Win,7.19,0,,5302615520
Closed position,40790126,USDJPYpro,0.3,Sell,99.75,99.812,2013/07/17 14:53:55,2013/07/17 15:10:44,2013/07/17,2013/07/17,-18.64,0,0,-18.64,0,0,-6.2,Loss,0.28,0,,5302615520
Closed position,40791667,USDCAD,0.3,Buy,1.03972,1.03673,2013/07/17 15:14:46,2013/07/17 15:38:26,2013/07/17,2013/07/17,-86.52,0,0,-86.52,0,0,-29.9,Loss,0.39,0,,5302615520
Closed position,40827781,EURUSD,0.1,Buy,1.31003,1.3111,2013/07/18 10:43:58,2013/07/18 11:35:53,2013/07/18,2013/07/18,10.7,0,0,10.7,0,0,10.7,Win,0.87,0,,5302615520
Closed position,40831890,GBPUSD,0.1,Buy,1.52372,1.52266,2013/07/18 13:22:34,2013/07/18 13:39:53,2013/07/18,2013/07/18,-10.6,0,0,-10.6,0,0,-10.6,Loss,0.29,0,,5302615520
