sep=,
Type,Ticket,Symbol,Lots,Buy/sell,Open price,Close price,Open time,Close time,Open date,Close date,Profit,Swap,Commission,Net profit,T/P,S/L,Pips,Result,Trade duration (hours),Magic number,Order comment,Account
Deposit,40593340,,0,,0,0,2013/07/11 06:52:13,2013/07/11 06:52:13,2013/07/11,2013/07/11,10000,0,0,10000,0,0,0,n/a,0,0,Deposit,5402610199
Closed position,40690435,CHFJPYpro,1,Buy,104.841,105.398,2013/07/15 09:30:31,2013/07/15 15:27:45,2013/07/15,2013/07/15,554.88,0,0,554.88,0,0,55.7,Win,5.95,0,,5402610199
Closed position,40733382,XAGUSD,1,Sell,19.99,20.01,2013/07/16 14:06:54,2013/07/16 14:07:26,2013/07/16,2013/07/16,-100,0,0,-100,0,0,-2,Loss,0.01,0,,5402610199
Closed position,40701892,XAGUSD,1,Buy,19.72,20,2013/07/15 15:28:13,2013/07/16 14:07:50,2013/07/15,2013/07/16,1400,-5.49,0,1394.51,0,0,28,Win,22.66,0,,5402610199
Closed position,40701915,NZDUSD,1,Buy,0.77455,0.78724,2013/07/15 15:28:54,2013/07/16 14:30:36,2013/07/15,2013/07/16,1269,-5.1,0,1263.9,0,0,126.9,Win,23.03,0,,5402610199
Closed position,40734320,NZDUSD,1,Sell,0.78724,0.78742,2013/07/16 14:30:17,2013/07/16 14:30:54,2013/07/16,2013/07/16,-18,0,0,-18,0,0,-1.8,Loss,0.01,0,,5402610199
Closed position,40697675,NZDUSD,1,Buy,0.77715,0.79021,2013/07/15 13:15:53,2013/07/17 16:58:24,2013/07/15,2013/07/17,1306,-10.2,0,1295.8,0,0,130.6,Win,51.71,0,,5402610199
Closed position,40733812,USDJPY,1.2,Buy,99.342,100.527,2013/07/16 14:17:24,2013/07/18 17:36:16,2013/07/16,2013/07/18,1414.55,-6.09,0,1408.46,0,0,118.5,Win,51.31,0,,5402610199
Closed position,40733442,USDJPYpro,1,Buy,99.357,100.53,2013/07/16 14:08:54,2013/07/18 17:36:39,2013/07/16,2013/07/18,1166.82,-0.8,0,1166.02,0,0,117.3,Win,51.46,0,,5402610199
Closed position,40690467,XAUUSD,1,Buy,1288.05,1291.02,2013/07/15 09:33:34,2013/07/19 08:00:30,2013/07/15,2013/07/19,297,-40.78,0,256.22,0,0,29.7,Win,94.45,0,,5402610199
Closed position,40803940,XAUEUR,1.5,Buy,978.23,982.57,2013/07/17 17:48:20,2013/07/19 10:43:20,2013/07/17,2013/07/19,854.91,-40.68,0,814.23,0,0,43.4,Win,40.92,0,,5402610199
Closed position,40701882,CHFJPYpro,1,Sell,105.405,106.445,2013/07/15 15:27:28,2013/07/19 10:43:51,2013/07/15,2013/07/19,-1036.81,-7.22,0,-1044.03,0,0,-104.0,Loss,91.27,0,,5402610199
Closed position,40860951,BRENT,1,Buy,108.8,111.06,2013/07/19 09:01:03,2013/08/15 21:42:36,2013/07/19,2013/08/15,226,0,0,226,0,0,2.3,Win,660.69,0,Contract Expiration,5402610199
Closed position,40734187,JPN225,1,Buy,14565,14335,2013/07/16 14:26:39,2013/09/12 21:24:26,2013/07/16,2013/09/12,-231.55,0,0,-231.55,0,0,-230,Loss,1398.96,0,Contract Expiration,5402610199
Closed position,40733665,USDCHF,1.5,Buy,0.94235,0.89968,2013/07/16 14:14:49,2013/10/01 09:54:30,2013/07/16,2013/10/01,-7114.2,-69.8,0,-7184.0,0,0,-426.7,Loss,1843.66,0,[stopout],5402610199
Closed position,40734027,USDCNH,1,Buy,6.13564,6.11458,2013/07/16 14:23:10,2013/10/01 09:54:30,2013/07/16,2013/10/01,-344.42,-49.19,0,-393.61,0,0,-2.1,Loss,1843.52,0,[stopout],5402610199
Closed position,40840307,USDCHF,1,Buy,0.94652,0.89968,2013/07/18 17:37:41,2013/10/01 09:54:30,2013/07/18,2013/10/01,-5206.3,-44.15,0,-5250.45,0,0,-468.4,Loss,1792.28,0,[stopout],5402610199
Closed position,40840339,AUDNZD,1,Buy,1.16118,1.13049,2013/07/18 17:38:22,2013/10/01 09:54:30,2013/07/18,2013/10/01,-2555.74,-304.28,0,-2860.02,0,0,-306.9,Loss,1792.27,0,[stopout],5402610199
Closed position,40952273,USDCAD,1,Buy,1.03263,1.02944,2013/07/23 05:21:18,2013/10/01 09:54:30,2013/07/23,2013/10/01,-309.88,-340.36,0,-650.24,0,0,-31.9,Loss,1684.55,0,[stopout],5402610199
