sep=,
Type,Ticket,Symbol,Lots,Buy/sell,Open price,Close price,Open time,Close time,Open date,Close date,Profit,Swap,Commission,Net profit,T/P,S/L,Pips,Result,Trade duration (hours),Magic number,Order comment,Account
Deposit,40594817,,0,,0,0,2013/07/11 07:21:14,2013/07/11 07:21:14,2013/07/11,2013/07/11,10000,0,0,10000,0,0,0,n/a,0,0,Deposit,5602685538
Closed position,40703282,EURUSD,10,Buy,1.30423,1.30462,2013/07/15 15:55:49,2013/07/15 15:58:32,2013/07/15,2013/07/15,390,0,0,390,0,1.30437,3.9,Win,0.05,0,,5602685538
Closed position,40703685,EURUSD,10,Buy,1.30468,1.305,2013/07/15 16:08:58,2013/07/15 16:36:57,2013/07/15,2013/07/15,320,0,0,320,1.305,0,3.2,Win,0.47,0,[tp],5602685538
Closed position,40703879,EURUSD,10,Sell,1.30433,1.30423,2013/07/15 16:16:39,2013/07/15 17:24:50,2013/07/15,2013/07/15,100,0,0,100,1.30423,0,1.0,Win,1.14,0,[tp],5602685538
Closed position,40706091,USDCAD,1,Buy,1.04098,1.04109,2013/07/15 17:24:14,2013/07/15 17:25:47,2013/07/15,2013/07/15,10.57,0,0,10.57,1.04109,0,1.1,Win,0.03,0,[tp],5602685538
Closed position,40705961,GBPUSD,1,Buy,1.51076,1.50971,2013/07/15 17:19:12,2013/07/15 17:27:26,2013/07/15,2013/07/15,-105,0,0,-105,1.51074,0,-10.5,Loss,0.14,0,,5602685538
Closed position,40706334,EURUSD,10,Sell,1.30297,1.30318,2013/07/15 17:29:28,2013/07/15 17:30:40,2013/07/15,2013/07/15,-210,0,0,-210,0,0,-2.1,Loss,0.02,0,,5602685538
Closed position,40706266,EURUSD,10,Buy,1.30416,1.30466,2013/07/15 17:28:11,2013/07/15 17:53:16,2013/07/15,2013/07/15,500,0,0,500,1.30466,0,5.0,Win,0.42,0,[tp],5602685538
Closed position,40705562,EURUSD,10,Buy,1.3045,1.305,2013/07/15 17:17:42,2013/07/15 17:58:39,2013/07/15,2013/07/15,500,0,0,500,1.305,0,5,Win,0.68,0,[tp],5602685538
Closed position,40707730,USDJPY,10,Buy,99.928,99.956,2013/07/15 18:11:11,2013/07/15 18:13:46,2013/07/15,2013/07/15,280.12,0,0,280.12,99.956,0,2.8,Win,0.04,0,[tp],5602685538
Closed position,40709474,EURUSD,10,Buy,1.30431,1.30481,2013/07/15 19:02:30,2013/07/15 19:03:30,2013/07/15,2013/07/15,500,0,0,500,1.30481,0,5.0,Win,0.02,0,[tp],5602685538
Closed position,40708508,GBPUSD,10,Buy,1.50898,1.50938,2013/07/15 18:33:27,2013/07/15 19:03:32,2013/07/15,2013/07/15,400,0,0,400,1.50938,0,4.0,Win,0.5,0,[tp],5602685538
Closed position,40707969,GBPUSD,10,Buy,1.5094,1.5099,2013/07/15 18:18:18,2013/07/15 19:04:02,2013/07/15,2013/07/15,500,0,0,500,1.5099,0,5,Win,0.76,0,[tp],5602685538
Closed position,40711578,SPX500,1,Buy,1677.25,1676.5,2013/07/15 20:20:50,2013/07/15 20:25:00,2013/07/15,2013/07/15,-7.5,0,0,-7.5,0,0,-0.8,Loss,0.07,0,,5602685538
Closed position,40711734,EURUSD,10,Buy,1.30588,1.30688,2013/07/15 20:27:45,2013/07/15 20:38:51,2013/07/15,2013/07/15,1000,0,0,1000,1.30688,0,10.0,Win,0.18,0,[tp],5602685538
Closed position,40711685,GBPUSD,10,Buy,1.50925,1.51025,2013/07/15 20:25:38,2013/07/15 21:59:42,2013/07/15,2013/07/15,1000,0,0,1000,1.51025,0,10.0,Win,1.57,0,[tp],5602685538
Closed position,40712306,EURUSD,10,Buy,1.30655,1.30755,2013/07/15 20:47:28,2013/07/16 05:24:36,2013/07/15,2013/07/16,1000,-33.6,0,966.4,1.30755,0,10.0,Win,8.62,0,[tp],5602685538
Closed position,40722161,EURUSD,10,Buy,1.30705,1.30725,2013/07/16 06:54:42,2013/07/16 07:46:13,2013/07/16,2013/07/16,200,0,0,200,1.30725,0,2.0,Win,0.86,0,[tp],5602685538
Closed position,40721855,EURUSD,10,Buy,1.30724,1.30824,2013/07/16 06:38:31,2013/07/16 08:29:42,2013/07/16,2013/07/16,1000,0,0,1000,1.30824,0,10.0,Win,1.85,0,[tp],5602685538
