sep=,
Type,Ticket,Symbol,Lots,Buy/sell,Open price,Close price,Open time,Close time,Open date,Close date,Profit,Swap,Commission,Net profit,T/P,S/L,Pips,Result,Trade duration (hours),Magic number,Order comment,Account
Deposit,40595117,,0,,0,0,2013/07/11 07:28:04,2013/07/11 07:28:04,2013/07/11,2013/07/11,10000,0,0,10000,0,0,0,n/a,0,0,Deposit,5402615800
Closed position,40767938,GBPUSD,0.02,Sell,1.51063,1.509,2013/07/17 08:44:24,2013/07/17 09:42:24,2013/07/17,2013/07/17,3.26,0,0,3.26,1.509,1.512,16.3,Win,0.97,0,[tp],5402615800
Closed position,40769795,XAUUSD,0.5,Buy,1288.57,1288.52,2013/07/17 09:32:17,2013/07/17 09:57:08,2013/07/17,2013/07/17,-2.5,0,0,-2.5,0,0,-0.5,Loss,0.41,0,,5402615800
Closed position,40785623,USDCHF,0.02,Buy,0.93888,0.93901,2013/07/17 13:32:41,2013/07/17 13:34:00,2013/07/17,2013/07/17,0.28,0,0,0.28,0,0,1.3,Win,0.02,0,,5402615800
Closed position,40785891,CHFJPYpro,0.05,Sell,106.155,106.11,2013/07/17 13:37:54,2013/07/17 13:54:52,2013/07/17,2013/07/17,2.26,0,0,2.26,0,0,4.5,Win,0.28,0,,5402615800
Closed position,40787029,CHFJPYpro,0.2,Sell,106.12,106.107,2013/07/17 13:56:16,2013/07/17 14:20:45,2013/07/17,2013/07/17,2.6,0,0,2.6,0,0,1.3,Win,0.41,0,,5402615800
Closed position,40787005,CHFJPYpro,0.15,Sell,106.117,106.093,2013/07/17 13:56:01,2013/07/17 14:21:26,2013/07/17,2013/07/17,3.61,0,0,3.61,0,0,2.4,Win,0.42,0,,5402615800
Closed position,40770605,EURAUDpro,0.05,Sell,1.42631,1.42625,2013/07/17 09:45:38,2013/07/17 14:22:06,2013/07/17,2013/07/17,0.27,0,0,0.27,0,0,0.6,Win,4.61,0,,5402615800
Closed position,40774210,USDJPY,0.02,Buy,99.769,99.775,2013/07/17 10:35:18,2013/07/17 14:48:55,2013/07/17,2013/07/17,0.12,0,0,0.12,0,0,0.6,Win,4.23,0,,5402615800
Closed position,40788880,GBPUSD,0.3,Sell,1.52191,1.52117,2013/07/17 14:32:45,2013/07/17 15:07:05,2013/07/17,2013/07/17,22.2,0,0,22.2,0,0,7.4,Win,0.57,0,,5402615800
Closed position,40788431,CHFJPYpro,0.3,Sell,106.067,105.955,2013/07/17 14:22:55,2013/07/17 16:09:15,2013/07/17,2013/07/17,33.85,0,0,33.85,0,0,11.2,Win,1.77,0,,5402615800
Closed position,40789892,USDCHF,0.2,Buy,0.94072,0.94271,2013/07/17 14:50:03,2013/07/17 18:16:58,2013/07/17,2013/07/17,42.22,0,0,42.22,0,0,19.9,Win,3.45,0,,5402615800
Closed position,40791964,USDCHF,0.2,Buy,0.9399,0.94277,2013/07/17 15:18:18,2013/07/17 18:17:25,2013/07/17,2013/07/17,60.88,0,0,60.88,0,0,28.7,Win,2.99,0,,5402615800
Closed position,40796826,XAGUSD,0.4,Sell,20.03,19.73,2013/07/17 16:19:17,2013/07/17 18:20:22,2013/07/17,2013/07/17,600,0,0,600,0,0,30,Win,2.02,0,,5402615800
Closed position,40796358,XAGUSD,0.2,Sell,20.06,19.72,2013/07/17 16:10:38,2013/07/17 18:21:03,2013/07/17,2013/07/17,340,0,0,340,0,0,34,Win,2.17,0,,5402615800
