sep=,
Type,Ticket,Symbol,Lots,Buy/sell,Open price,Close price,Open time,Close time,Open date,Close date,Profit,Swap,Commission,Net profit,T/P,S/L,Pips,Result,Trade duration (hours),Magic number,Order comment,Account
Deposit,40595839,,0,,0,0,2013/07/11 07:43:14,2013/07/11 07:43:14,2013/07/11,2013/07/11,10000,0,0,10000,0,0,0,n/a,0,0,Deposit,5602686080
Closed position,40712443,XAUUSD,0.2,Buy,1284.18,1300,2013/07/15 20:53:19,2013/07/17 17:18:37,2013/07/15,2013/07/17,316.4,-2.73,0,313.67,1300,1250,158.2,Win,44.42,0,[tp],5602686080
Closed position,40780437,XAUUSD,0.1,Sell,1285.03,1282.06,2013/07/17 12:03:16,2013/07/18 13:33:43,2013/07/17,2013/07/18,29.7,0.14,0,29.84,0,0,29.7,Win,25.51,0,,5602686080
Closed position,40712634,XAUUSD,0.1,Buy,1282.05,1282.05,2013/07/16 03:00:01,2013/07/18 13:34:11,2013/07/16,2013/07/18,0,-2.72,0,-2.72,0,0,0.0,Loss,58.57,0,,5602686080
Closed position,40712700,XAUUSD,0.1,Buy,1282.28,1282.15,2013/07/16 03:00:01,2013/07/18 13:34:32,2013/07/16,2013/07/18,-1.3,-2.72,0,-4.02,0,0,-1.3,Loss,58.58,0,,5602686080
Closed position,40712569,XAUUSD,0.1,Buy,1283.27,1282.15,2013/07/15 20:59:57,2013/07/18 13:34:40,2013/07/15,2013/07/18,-11.2,-3.4,0,-14.6,0,0,-11.2,Loss,64.58,0,,5602686080
Closed position,40832404,XAUUSD,1,Buy,1282.07,1282.38,2013/07/18 13:50:43,2013/07/18 14:10:03,2013/07/18,2013/07/18,31,0,0,31,0,0,3.1,Win,0.32,0,,5602686080
Closed position,40837634,EURUSD,2,Buy,1.30844,1.31088,2013/07/18 16:42:35,2013/07/18 22:36:07,2013/07/18,2013/07/18,488,0,0,488,0,0,24.4,Win,5.89,0,,5602686080
Closed position,40832794,EURUSD,0.1,Buy,1.31018,1.31089,2013/07/18 14:10:36,2013/07/18 22:36:14,2013/07/18,2013/07/18,7.1,0,0,7.1,0,0,7.1,Win,8.43,0,,5602686080
Closed position,40895252,USDJPY,10,Buy,99.896,99.693,2013/07/22 07:32:13,2013/07/22 16:45:15,2013/07/22,2013/07/22,-2036.25,0,0,-2036.25,0,0,-20.3,Loss,9.22,0,[stopout],5602686080
Closed position,40895286,USDJPY,10,Buy,99.922,99.693,2013/07/22 07:31:14,2013/07/22 16:45:15,2013/07/22,2013/07/22,-2297.05,0,0,-2297.05,0,0,-22.9,Loss,9.23,0,[stopout],5602686080
