sep=,
Type,Ticket,Symbol,Lots,Buy/sell,Open price,Close price,Open time,Close time,Open date,Close date,Profit,Swap,Commission,Net profit,T/P,S/L,Pips,Result,Trade duration (hours),Magic number,Order comment,Account
Deposit,40596162,,0,,0,0,2013/07/11 07:49:18,2013/07/11 07:49:18,2013/07/11,2013/07/11,10000,0,0,10000,0,0,0,n/a,0,0,Deposit,5402470347
Closed position,40733519,AUDJPY,1,Buy,91.655,91.636,2013/07/16 14:10:31,2013/07/16 14:10:51,2013/07/16,2013/07/16,-19.13,0,0,-19.13,0,0,-1.9,Loss,0.01,0,,5402470347
Closed position,40733533,EURUSD,1.1,Buy,1.3115,1.31141,2013/07/16 14:11:08,2013/07/16 14:11:35,2013/07/16,2013/07/16,-9.9,0,0,-9.9,0,0,-0.9,Loss,0.01,0,,5402470347
Closed position,40733645,AUDJPYpro,1.5,Buy,91.663,91.653,2013/07/16 14:14:12,2013/07/16 14:14:55,2013/07/16,2013/07/16,-15.1,0,0,-15.1,0,0,-1.0,Loss,0.01,0,,5402470347
Closed position,40733723,AUDJPYpro,1.5,Sell,91.617,91.637,2013/07/16 14:15:53,2013/07/16 14:16:02,2013/07/16,2013/07/16,-30.21,0,0,-30.21,0,0,-2.0,Loss,0,0,,5402470347
Closed position,40763804,AUDCADpro,1.5,Sell,0.95853,0.95864,2013/07/17 05:31:24,2013/07/17 05:31:36,2013/07/17,2013/07/17,-15.88,0,0,-15.88,0,0,-1.1,Loss,0,0,,5402470347
Closed position,40733633,AUDCADpro,0.7,Buy,0.96055,0.96105,2013/07/16 14:13:34,2013/07/17 18:33:40,2013/07/16,2013/07/17,33.55,2.99,0,36.54,0,0,5.0,Win,28.34,0,,5402470347
Closed position,40807488,EURUSD,0.6,Buy,1.30982,1.31118,2013/07/17 18:35:36,2013/07/18 04:20:18,2013/07/17,2013/07/18,81.6,-6.05,0,75.55,0,0,13.6,Win,9.74,0,,5402470347
Closed position,40821122,AUDJPYpro,0.6,Buy,91.824,91.83,2013/07/18 04:21:45,2013/07/18 04:23:20,2013/07/18,2013/07/18,3.61,0,0,3.61,0,0,0.6,Win,0.03,0,,5402470347
Closed position,40821152,AUDJPY,0.6,Buy,91.822,91.836,2013/07/18 04:23:53,2013/07/18 07:41:44,2013/07/18,2013/07/18,8.38,0,0,8.38,0,0,1.4,Win,3.3,0,,5402470347
Closed position,40825118,XAUUSD,0.6,Sell,1275.99,1276.03,2013/07/18 08:11:09,2013/07/18 10:25:56,2013/07/18,2013/07/18,-2.4,0,0,-2.4,0,0,-0.4,Loss,2.25,0,,5402470347
Closed position,40827470,AUDJPYpro,0.6,Sell,91.747,91.729,2013/07/18 10:24:01,2013/07/18 10:31:36,2013/07/18,2013/07/18,10.77,0,0,10.77,0,0,1.8,Win,0.13,0,,5402470347
Closed position,40827702,XAUUSD,0.5,Sell,1276.75,1276.21,2013/07/18 10:36:35,2013/07/18 10:40:59,2013/07/18,2013/07/18,27,0,0,27,0,0,5.4,Win,0.07,0,,5402470347
Closed position,40827721,AUDCHF,0.6,Sell,0.86448,0.86445,2013/07/18 10:39:08,2013/07/18 10:42:54,2013/07/18,2013/07/18,1.91,0,0,1.91,0,0,0.3,Win,0.06,0,,5402470347
Closed position,40827716,AUDCHF,0.6,Sell,0.86422,0.86419,2013/07/18 10:38:02,2013/07/18 10:44:32,2013/07/18,2013/07/18,1.91,0,0,1.91,0,0,0.3,Win,0.11,0,,5402470347
Closed position,40827719,AUDCHF,0.6,Sell,0.86422,0.86426,2013/07/18 10:38:19,2013/07/18 10:44:58,2013/07/18,2013/07/18,-2.54,0,0,-2.54,0,0,-0.4,Loss,0.11,0,,5402470347
Closed position,40827780,EURUSD,1,Sell,1.30991,1.31022,2013/07/18 10:43:49,2013/07/18 10:45:25,2013/07/18,2013/07/18,-31,0,0,-31,0,0,-3.1,Loss,0.03,0,,5402470347
Closed position,40827820,XAUUSD,0.5,Buy,1277.03,1277.25,2013/07/18 10:45:17,2013/07/18 10:46:57,2013/07/18,2013/07/18,11,0,0,11,0,0,2.2,Win,0.03,0,,5402470347
Closed position,40827863,EURUSD,0.5,Buy,1.31021,1.31031,2013/07/18 10:49:01,2013/07/18 10:50:37,2013/07/18,2013/07/18,5,0,0,5,0,0,1.0,Win,0.03,0,,5402470347
Closed position,40827932,AUDCHF,0.5,Buy,0.86368,0.86384,2013/07/18 10:52:17,2013/07/18 10:54:37,2013/07/18,2013/07/18,8.47,0,0,8.47,0,0,1.6,Win,0.04,0,,5402470347
Closed position,40827826,XAUUSD,0.5,Sell,1277.02,1276.87,2013/07/18 10:45:34,2013/07/18 10:56:07,2013/07/18,2013/07/18,7.5,0,0,7.5,0,0,1.5,Win,0.18,0,,5402470347
Closed position,40827902,EURUSD,0.5,Sell,1.31034,1.31024,2013/07/18 10:51:01,2013/07/18 10:57:16,2013/07/18,2013/07/18,5,0,0,5,0,0,1.0,Win,0.1,0,,5402470347
Closed position,40828002,EURUSD,1,Sell,1.31019,1.31027,2013/07/18 10:58:32,2013/07/18 10:59:14,2013/07/18,2013/07/18,-8,0,0,-8,0,0,-0.8,Loss,0.01,0,,5402470347
Closed position,40828014,EURUSD,0.7,Buy,1.3104,1.31057,2013/07/18 10:59:27,2013/07/18 11:00:28,2013/07/18,2013/07/18,11.9,0,0,11.9,0,0,1.7,Win,0.02,0,,5402470347
Closed position,40828129,EURUSD,0.5,Sell,1.31054,1.31024,2013/07/18 11:03:17,2013/07/18 11:03:59,2013/07/18,2013/07/18,15,0,0,15,0,0,3.0,Win,0.01,0,,5402470347
Closed position,40828100,EURUSD,0.7,Sell,1.3104,1.31024,2013/07/18 11:01:16,2013/07/18 11:04:05,2013/07/18,2013/07/18,11.2,0,0,11.2,0,0,1.6,Win,0.05,0,,5402470347
Closed position,40828144,EURUSD,0.6,Buy,1.31026,1.31053,2013/07/18 11:04:51,2013/07/18 11:06:32,2013/07/18,2013/07/18,16.2,0,0,16.2,0,0,2.7,Win,0.03,0,,5402470347
