sep=,
Type,Ticket,Symbol,Lots,Buy/sell,Open price,Close price,Open time,Close time,Open date,Close date,Profit,Swap,Commission,Net profit,T/P,S/L,Pips,Result,Trade duration (hours),Magic number,Order comment,Account
Deposit,40596183,,0,,0,0,2013/07/11 07:50:04,2013/07/11 07:50:04,2013/07/11,2013/07/11,10000,0,0,10000,0,0,0,n/a,0,0,Deposit,5502460032
Closed position,40707673,EURAUDpro,2,Buy,1.43441,1.43497,2013/07/15 18:09:38,2013/07/15 18:14:28,2013/07/15,2013/07/15,101.82,0,0,101.82,0,0,5.6,Win,0.08,0,,5502460032
Closed position,40707758,EURAUDpro,2,Sell,1.43452,1.43468,2013/07/15 18:11:30,2013/07/15 18:16:32,2013/07/15,2013/07/15,-29.1,0,0,-29.1,0,0,-1.6,Loss,0.08,0,,5502460032
Closed position,40708217,EURAUDpro,5,Buy,1.43394,1.43421,2013/07/15 18:24:11,2013/07/15 18:27:38,2013/07/15,2013/07/15,122.72,0,0,122.72,0,0,2.7,Win,0.06,0,,5502460032
Closed position,40708659,EURAUDpro,11,Buy,1.43403,1.43414,2013/07/15 18:36:15,2013/07/15 18:37:10,2013/07/15,2013/07/15,110.05,0,0,110.05,0,0,1.1,Win,0.02,0,,5502460032
Closed position,40708571,EURAUDpro,11,Buy,1.43421,1.43463,2013/07/15 18:34:52,2013/07/15 18:37:47,2013/07/15,2013/07/15,420.06,0,0,420.06,0,0,4.2,Win,0.05,0,,5502460032
Closed position,40710081,XAUUSD,11,Buy,1285.51,1285.65,2013/07/15 19:16:59,2013/07/15 19:24:30,2013/07/15,2013/07/15,154,0,0,154,0,0,1.4,Win,0.13,0,,5502460032
Closed position,40710050,XAUUSD,11,Buy,1285.43,1285.86,2013/07/15 19:15:43,2013/07/15 19:25:00,2013/07/15,2013/07/15,473,0,0,473,0,0,4.3,Win,0.15,0,,5502460032
Closed position,40710373,XAUUSD,20,Buy,1285.46,1281.43,2013/07/15 19:28:15,2013/07/16 04:51:32,2013/07/15,2013/07/16,-8060,-136.3,0,-8196.3,0,0,-40.3,Loss,9.39,0,[stopout],5502460032
Closed position,40720678,XAUUSD,8,Buy,1279.1,1279.37,2013/07/16 05:35:24,2013/07/16 05:38:43,2013/07/16,2013/07/16,216,0,0,216,0,0,2.7,Win,0.06,0,,5502460032
Closed position,40720762,XAUUSD,10,Buy,1279.97,1280.63,2013/07/16 05:39:44,2013/07/16 05:46:56,2013/07/16,2013/07/16,660,0,0,660,0,0,6.6,Win,0.12,0,,5502460032
Closed position,40721099,XAUUSD,10,Buy,1280.85,1281.93,2013/07/16 05:54:19,2013/07/16 09:14:56,2013/07/16,2013/07/16,1080,0,0,1080,0,0,10.8,Win,3.34,0,,5502460032
Closed position,40725015,EURAUDpro,10,Buy,1.42527,1.42146,2013/07/16 09:19:52,2013/07/16 11:37:47,2013/07/16,2013/07/16,-3502.38,0,0,-3502.38,0,0,-38.1,Loss,2.3,0,[stopout],5502460032
Closed position,40730796,EURAUDpro,4,Buy,1.41931,1.41976,2013/07/16 12:37:09,2013/07/16 12:50:22,2013/07/16,2013/07/16,165.82,0,0,165.82,0,0,4.5,Win,0.22,0,,5502460032
Closed position,40731129,EURAUDpro,5,Buy,1.41972,1.42012,2013/07/16 12:59:47,2013/07/16 13:05:08,2013/07/16,2013/07/16,184.21,0,0,184.21,0,0,4.0,Win,0.09,0,,5502460032
Closed position,40731316,CHFJPYpro,5,Buy,105.238,105.266,2013/07/16 13:06:24,2013/07/16 13:12:17,2013/07/16,2013/07/16,140.53,0,0,140.53,0,0,2.8,Win,0.1,0,,5502460032
Closed position,40731519,USDJPYpro,5,Sell,99.6,99.573,2013/07/16 13:13:33,2013/07/16 13:15:49,2013/07/16,2013/07/16,135.58,0,0,135.58,0,0,2.7,Win,0.04,0,,5502460032
Closed position,40731697,USDJPYpro,5,Sell,99.54,99.342,2013/07/16 13:17:02,2013/07/16 13:43:34,2013/07/16,2013/07/16,996.56,0,0,996.56,0,0,19.8,Win,0.44,0,,5502460032
Closed position,40737334,EURAUDpro,4,Buy,1.42309,1.42385,2013/07/16 15:39:14,2013/07/16 16:02:44,2013/07/16,2013/07/16,280.18,0,0,280.18,0,0,7.6,Win,0.39,0,,5502460032
Closed position,40731535,USDJPYpro,5,Buy,99.611,99.429,2013/07/16 13:14:09,2013/07/16 17:32:20,2013/07/16,2013/07/16,-915.23,0,0,-915.23,0,0,-18.2,Loss,4.3,0,[stopout],5502460032
Closed position,40738550,XAUUSD,4,Sell,1290.99,1294.31,2013/07/16 16:03:09,2013/07/16 17:32:20,2013/07/16,2013/07/16,-1328,0,0,-1328,0,0,-33.2,Loss,1.49,0,[stopout],5502460032
Closed position,40744881,XAUUSD,3,Sell,1291.13,1290.73,2013/07/16 18:12:51,2013/07/16 21:40:31,2013/07/16,2013/07/16,120,0,0,120,0,0,4.0,Win,3.46,0,,5502460032
Closed position,40764298,EURAUDpro,3,Buy,1.42311,1.42321,2013/07/17 05:58:03,2013/07/17 06:55:05,2013/07/17,2013/07/17,27.7,0,0,27.7,0,0,1.0,Win,0.95,0,,5502460032
Closed position,40765498,XAUUSD,3,Buy,1291.11,1287.97,2013/07/17 07:01:07,2013/07/17 09:00:17,2013/07/17,2013/07/17,-942,0,0,-942,0,0,-31.4,Loss,1.99,0,[stopout],5502460032
Closed position,40769215,XAUUSD,1,Sell,1288.7,1288.04,2013/07/17 09:16:32,2013/07/17 09:36:14,2013/07/17,2013/07/17,66,0,0,66,0,0,6.6,Win,0.33,0,,5502460032
