sep=,
Type,Ticket,Symbol,Lots,Buy/sell,Open price,Close price,Open time,Close time,Open date,Close date,Profit,Swap,Commission,Net profit,T/P,S/L,Pips,Result,Trade duration (hours),Magic number,Order comment,Account
Deposit,40595669,,0,,0,0,2013/07/11 07:37:19,2013/07/11 07:37:19,2013/07/11,2013/07/11,10000,0,0,10000,0,0,0,n/a,0,0,Deposit,5502685950
Closed position,40709215,GBPUSD,4,Buy,1.50839,1.51002,2013/07/15 18:51:30,2013/07/15 19:07:19,2013/07/15,2013/07/15,652,0,0,652,0,0,16.3,Win,0.26,0,,5502685950
Closed position,40709236,AUDUSDpro,4,Buy,0.90851,0.9096,2013/07/15 18:52:44,2013/07/15 19:07:46,2013/07/15,2013/07/15,436,0,0,436,0,0,10.9,Win,0.25,0,,5502685950
Closed position,40708686,EURUSD,3,Buy,1.30449,1.30562,2013/07/15 18:36:58,2013/07/15 19:08:41,2013/07/15,2013/07/15,339,0,0,339,0,0,11.3,Win,0.53,0,,5502685950
Closed position,40709246,NZDUSDpro,4,Buy,0.78069,0.78153,2013/07/15 18:53:17,2013/07/15 19:11:28,2013/07/15,2013/07/15,336,0,0,336,0,0,8.4,Win,0.3,0,,5502685950
Closed position,40709455,XAUUSD,4,Buy,1284.51,1285.82,2013/07/15 19:02:16,2013/07/15 19:11:55,2013/07/15,2013/07/15,524,0,0,524,0,0,13.1,Win,0.16,0,,5502685950
Closed position,40710314,EURAUD,4,Buy,1.43472,1.43576,2013/07/15 19:25:52,2013/07/15 19:53:28,2013/07/15,2013/07/15,378.12,0,0,378.12,0,0,10.4,Win,0.46,0,,5502685950
Closed position,40708824,EURAUDpro,3,Buy,1.43445,1.4359,2013/07/15 18:40:17,2013/07/15 19:53:43,2013/07/15,2013/07/15,395.37,0,0,395.37,0,0,14.5,Win,1.22,0,,5502685950
Closed position,40708584,EURGBP,3,Buy,0.86439,0.86518,2013/07/15 18:35:05,2013/07/15 19:54:34,2013/07/15,2013/07/15,357.47,0,0,357.47,0,0,7.9,Win,1.32,0,,5502685950
Closed position,40710385,GBPJPY,4,Buy,150.728,150.797,2013/07/15 19:28:35,2013/07/15 20:08:12,2013/07/15,2013/07/15,276.14,0,0,276.14,0,0,6.9,Win,0.66,0,,5502685950
Closed position,40710443,EURJPY,4,Buy,130.408,130.468,2013/07/15 19:30:50,2013/07/15 20:08:40,2013/07/15,2013/07/15,240.12,0,0,240.12,0,0,6.0,Win,0.63,0,,5502685950
Closed position,40711713,EURJPYpro,4,Buy,130.415,130.6,2013/07/15 20:26:28,2013/07/16 02:22:24,2013/07/15,2013/07/16,739.75,-11.22,0,728.53,130.6,0,18.5,Win,5.93,0,[tp],5502685950
Closed position,40710160,NZDJPY,4,Buy,78.058,78.183,2013/07/15 19:20:11,2013/07/16 03:32:53,2013/07/15,2013/07/16,500.15,-17.23,0,482.92,0,0,12.5,Win,8.21,0,,5502685950
Closed position,40710184,EURNOK,4,Buy,7.91725,7.929,2013/07/15 19:20:41,2013/07/16 03:54:58,2013/07/15,2013/07/16,774.71,-7.08,0,767.63,7.929,0,117.5,Win,8.57,0,[tp],5502685950
Closed position,40718262,USDCADpro,4,Buy,1.04261,1.044,2013/07/16 03:24:45,2013/07/16 04:54:09,2013/07/16,2013/07/16,532.57,0,0,532.57,0,0,13.9,Win,1.49,0,,5502685950
Closed position,40711653,NZDJPYpro,10,Buy,77.995,78.24,2013/07/15 20:24:37,2013/07/16 08:30:28,2013/07/15,2013/07/16,2455.7,-45.47,0,2410.23,0,0,24.5,Win,12.1,0,,5502685950
Closed position,40710234,USDJPY,4,Buy,99.92,99.921,2013/07/15 19:22:23,2013/07/16 09:53:30,2013/07/15,2013/07/16,4,-5.05,0,-1.05,99.99,0,0.1,Loss,14.52,0,,5502685950
Closed position,40718242,USDJPYpro,4,Buy,99.91,99.93,2013/07/16 03:24:08,2013/07/16 09:53:46,2013/07/16,2013/07/16,80.06,0,0,80.06,0,0,2,Win,6.49,0,,5502685950
Closed position,40708832,XAGUSD,3,Buy,19.89,19.9,2013/07/15 18:40:49,2013/07/16 10:25:20,2013/07/15,2013/07/16,150,-16.48,0,133.52,19.9,0,1,Win,15.74,0,[tp],5502685950
Closed position,40709476,XAUEUR,4,Buy,985.14,982.77,2013/07/15 19:02:40,2013/07/16 10:47:20,2013/07/15,2013/07/16,-1240.89,-27.25,0,-1268.14,985.15,0,-23.7,Loss,15.74,0,,5502685950
Closed position,40711232,USDDKK,4,Buy,5.71281,5.70563,2013/07/15 20:04:17,2013/07/16 11:32:00,2013/07/15,2013/07/16,-503.36,-0.98,0,-504.34,0,0,-71.8,Loss,15.46,0,[stopout],5502685950
Closed position,40711245,USDHKD,4,Buy,7.75857,7.75737,2013/07/15 20:05:04,2013/07/16 11:32:00,2013/07/15,2013/07/16,-61.88,-7.94,0,-69.82,0,0,-12.0,Loss,15.45,0,[stopout],5502685950
Closed position,40727316,GBPCAD,12,Buy,1.57551,1.57097,2013/07/16 10:49:29,2013/07/16 11:32:00,2013/07/16,2013/07/16,-5218.94,0,0,-5218.94,0,0,-45.4,Loss,0.71,0,[stopout],5502685950
Closed position,40727345,GBPJPY,12,Buy,150.478,149.938,2013/07/16 10:50:21,2013/07/16 11:32:00,2013/07/16,2013/07/16,-6503.42,0,0,-6503.42,0,0,-54.0,Loss,0.69,0,[stopout],5502685950
Closed position,40731211,GBPNZD,4,Buy,1.91591,1.91755,2013/07/16 13:02:43,2013/07/16 13:52:48,2013/07/16,2013/07/16,516.97,0,0,516.97,0,0,16.4,Win,0.83,0,,5502685950
Closed position,40731402,USDSEK,4,Buy,6.64195,6.58743,2013/07/16 13:10:21,2013/07/16 17:59:32,2013/07/16,2013/07/16,-3310.55,0,0,-3310.55,0,0,-545.2,Loss,4.82,0,[stopout],5502685950
Closed position,40732647,USDDKK,4,Buy,5.68573,5.67628,2013/07/16 13:46:26,2013/07/16 17:59:32,2013/07/16,2013/07/16,-665.93,0,0,-665.93,0,0,-94.5,Loss,4.22,0,[stopout],5502685950
Closed position,40732892,USDCAD,4,Buy,1.04146,1.04004,2013/07/16 13:54:17,2013/07/16 17:59:32,2013/07/16,2013/07/16,-546.13,0,0,-546.13,0,0,-14.2,Loss,4.09,0,[stopout],5502685950
Closed position,40764808,USDCNHpro,1,Buy,6.1349,6.135,2013/07/17 06:26:22,2013/07/17 07:29:06,2013/07/17,2013/07/17,1.63,0,0,1.63,0,0,0.0,Win,1.05,0,,5502685950
Closed position,40765011,USDJPYpro,1,Buy,99.326,99.395,2013/07/17 06:38:01,2013/07/17 07:36:04,2013/07/17,2013/07/17,69.42,0,0,69.42,0,0,6.9,Win,0.97,0,,5502685950
Closed position,40770616,NZDCAD,2,Buy,0.81715,0.82327,2013/07/17 09:46:00,2013/07/17 18:06:31,2013/07/17,2013/07/17,1174.84,0,0,1174.84,0,0,61.2,Win,8.34,0,,5502685950
