sep=,
Type,Ticket,Symbol,Lots,Buy/sell,Open price,Close price,Open time,Close time,Open date,Close date,Profit,Swap,Commission,Net profit,T/P,S/L,Pips,Result,Trade duration (hours),Magic number,Order comment,Account
Deposit,40595587,,0,,0,0,2013/07/11 07:36:20,2013/07/11 07:36:20,2013/07/11,2013/07/11,10000,0,0,10000,0,0,0,n/a,0,0,Deposit,5402615644
Closed position,40862449,USDJPYpro,1,Buy,99.998,100.039,2013/07/19 10:02:32,2013/07/19 10:05:48,2013/07/19,2013/07/19,40.98,0,0,40.98,0,0,4.1,Win,0.05,0,,5402615644
Closed position,40862587,USDJPYpro,5.01,Sell,100.032,100.076,2013/07/19 10:08:53,2013/07/19 10:11:10,2013/07/19,2013/07/19,-220.27,0,0,-220.27,0,0,-4.4,Loss,0.04,0,,5402615644
Closed position,40864150,EURUSDpro,5.01,Buy,1.31303,1.31318,2013/07/19 11:00:50,2013/07/19 11:05:52,2013/07/19,2013/07/19,75.15,0,0,75.15,0,0,1.5,Win,0.08,0,,5402615644
Closed position,40864454,USDJPYpro,5.01,Buy,100.326,100.302,2013/07/19 11:11:38,2013/07/19 11:13:58,2013/07/19,2013/07/19,-119.88,0,0,-119.88,0,0,-2.4,Loss,0.04,0,,5402615644
Closed position,40864590,AUDJPYpro,5.01,Buy,92.065,91.998,2013/07/19 11:15:15,2013/07/19 11:22:01,2013/07/19,2013/07/19,-334.78,0,0,-334.78,0,0,-6.7,Loss,0.11,0,,5402615644
Closed position,40864705,EURUSDpro,5.01,Sell,1.31284,1.31266,2013/07/19 11:20:46,2013/07/19 11:24:36,2013/07/19,2013/07/19,90.18,0,0,90.18,0,0,1.8,Win,0.06,0,,5402615644
Closed position,40864759,AUDCADpro,5.01,Buy,0.95195,0.95163,2013/07/19 11:23:20,2013/07/19 11:25:33,2013/07/19,2013/07/19,-154.53,0,0,-154.53,0,0,-3.2,Loss,0.04,0,,5402615644
Closed position,40864809,AUDCADpro,5.01,Sell,0.95169,0.95206,2013/07/19 11:25:44,2013/07/19 11:27:58,2013/07/19,2013/07/19,-178.69,0,0,-178.69,0,0,-3.7,Loss,0.04,0,,5402615644
Closed position,40865180,USDJPYpro,5.01,Sell,100.199,100.262,2013/07/19 11:33:36,2013/07/19 11:41:02,2013/07/19,2013/07/19,-314.81,0,0,-314.81,0,0,-6.3,Loss,0.12,0,,5402615644
Closed position,40865340,USDJPYpro,5.01,Buy,100.255,100.262,2013/07/19 11:38:32,2013/07/19 11:52:54,2013/07/19,2013/07/19,34.98,0,0,34.98,0,0,0.7,Win,0.24,0,,5402615644
Closed position,40866092,AUDJPY,10.01,Sell,92.045,92.037,2013/07/19 11:57:11,2013/07/19 11:59:37,2013/07/19,2013/07/19,79.86,0,0,79.86,0,0,0.8,Win,0.04,0,,5402615644
Closed position,40866288,EURJPYpro,10.01,Sell,131.54,131.51,2013/07/19 12:00:07,2013/07/19 12:00:47,2013/07/19,2013/07/19,299.45,0,0,299.45,0,0,3,Win,0.01,0,,5402615644
Closed position,40866451,EURJPYpro,10.01,Buy,131.53,131.391,2013/07/19 12:02:12,2013/07/19 12:09:14,2013/07/19,2013/07/19,-1387.92,0,0,-1387.92,0,0,-13.9,Loss,0.12,0,,5402615644
Closed position,40865637,EURJPYpro,5.01,Buy,131.678,131.414,2013/07/19 11:46:28,2013/07/19 12:09:27,2013/07/19,2013/07/19,-1319.29,0,0,-1319.29,0,0,-26.4,Loss,0.38,0,,5402615644
Closed position,40866753,GBPUSDpro,5.01,Buy,1.52395,1.52514,2013/07/19 12:13:03,2013/07/19 12:28:46,2013/07/19,2013/07/19,596.19,0,0,596.19,0,0,11.9,Win,0.26,0,,5402615644
Closed position,40867359,GBPUSDpro,10.01,Sell,1.52497,1.52455,2013/07/19 12:30:58,2013/07/19 12:34:32,2013/07/19,2013/07/19,420.42,0,0,420.42,0,0,4.2,Win,0.06,0,,5402615644
Closed position,40868119,GBPUSDpro,5.01,Sell,1.52383,1.52382,2013/07/19 12:59:23,2013/07/19 13:00:20,2013/07/19,2013/07/19,5.01,0,0,5.01,0,0,0.1,Win,0.02,0,,5402615644
Closed position,40867485,GBPUSDpro,5.01,Buy,1.52448,1.5267,2013/07/19 12:35:38,2013/07/19 14:08:56,2013/07/19,2013/07/19,1112.22,0,0,1112.22,0,0,22.2,Win,1.56,0,,5402615644
Closed position,40867328,GBPUSDpro,10.01,Buy,1.52535,1.52755,2013/07/19 12:30:13,2013/07/19 14:15:04,2013/07/19,2013/07/19,2202.2,0,0,2202.2,0,0,22.0,Win,1.75,0,,5402615644
Closed position,40868420,GBPUSDpro,0.1,Buy,1.52439,1.52755,2013/07/19 13:07:24,2013/07/19 14:15:10,2013/07/19,2013/07/19,31.6,0,0,31.6,0,0,31.6,Win,1.13,0,,5402615644
Closed position,40906705,EURUSDpro,0.1,Buy,1.31618,1.31638,2013/07/22 12:27:14,2013/07/22 12:31:43,2013/07/22,2013/07/22,2,0,0,2,0,0,2.0,Win,0.07,0,,5402615644
Closed position,40906926,AUDJPY,10.1,Sell,91.916,92.209,2013/07/22 12:33:36,2013/07/23 09:38:33,2013/07/22,2013/07/23,-2972.14,-180.39,0,-3152.53,0,0,-29.3,Loss,21.08,0,,5402615644
Closed position,40963239,AUDJPY,10.1,Sell,92.167,92.192,2013/07/23 09:46:52,2013/07/23 10:25:31,2013/07/23,2013/07/23,-253.94,0,0,-253.94,0,0,-2.5,Loss,0.64,0,,5402615644
Closed position,40973816,AUDJPY,5.1,Buy,92.397,92.407,2013/07/23 12:47:36,2013/07/23 13:04:45,2013/07/23,2013/07/23,50.99,0,0,50.99,0,0,1.0,Win,0.29,0,,5402615644
Closed position,40963518,GBPUSDpro,10.1,Buy,1.53581,1.53421,2013/07/23 09:50:34,2013/07/23 13:10:04,2013/07/23,2013/07/23,-1616,0,0,-1616,0,0,-16.0,Loss,3.32,0,,5402615644
Closed position,40974926,GBPUSDpro,1.1,Buy,1.53435,1.53421,2013/07/23 13:00:22,2013/07/23 13:10:07,2013/07/23,2013/07/23,-15.4,0,0,-15.4,0,0,-1.4,Loss,0.16,0,,5402615644
Closed position,41036914,USDJPYpro,1.1,Buy,99.9,99.944,2013/07/24 10:48:13,2013/07/24 10:49:15,2013/07/24,2013/07/24,48.43,0,0,48.43,0,0,4.4,Win,0.02,0,,5402615644
Closed position,41037522,XAUUSD,1.1,Sell,1343.84,1343.61,2013/07/24 10:50:53,2013/07/24 10:54:11,2013/07/24,2013/07/24,25.3,0,0,25.3,0,0,2.3,Win,0.06,0,,5402615644
Closed position,41039058,EURUSDpro,1.1,Buy,1.32397,1.32419,2013/07/24 10:58:08,2013/07/24 10:58:48,2013/07/24,2013/07/24,24.2,0,0,24.2,0,0,2.2,Win,0.01,0,,5402615644
Closed position,41039949,XAUUSD,1.1,Sell,1342.21,1342.09,2013/07/24 11:01:50,2013/07/24 11:02:09,2013/07/24,2013/07/24,13.2,0,0,13.2,0,0,1.2,Win,0.01,0,,5402615644
