sep=,
Type,Ticket,Symbol,Lots,Buy/sell,Open price,Close price,Open time,Close time,Open date,Close date,Profit,Swap,Commission,Net profit,T/P,S/L,Pips,Result,Trade duration (hours),Magic number,Order comment,Account
Deposit,40596042,,0,,0,0,2013/07/11 07:46:40,2013/07/11 07:46:40,2013/07/11,2013/07/11,10000,0,0,10000,0,0,0,n/a,0,0,Deposit,5402640824
Closed position,40696517,AUDUSD,2,Buy,0.904,0.9165,2013/07/15 14:51:15,2013/07/16 05:12:44,2013/07/15,2013/07/16,2500,7.24,0,2507.24,0.9165,0.902,125,Win,14.36,0,[tp],5402640824
Closed position,40720068,USDJPY,2,Sell,99.753,99.7,2013/07/16 05:02:00,2013/07/16 05:42:32,2013/07/16,2013/07/16,106.32,0,0,106.32,99.7,99.9,5.3,Win,0.68,0,[tp],5402640824
Closed position,40728831,EURUSD,2,Buy,1.3067,1.3071,2013/07/16 11:41:01,2013/07/16 11:50:05,2013/07/16,2013/07/16,80,0,0,80,1.3071,1.3045,4,Win,0.15,0,[tp],5402640824
Closed position,40732344,USDJPY,2,Buy,99.37,99.396,2013/07/16 13:37:10,2013/07/16 14:37:39,2013/07/16,2013/07/16,52.32,0,0,52.32,99.8,0,2.6,Win,1.01,0,,5402640824
Closed position,40732692,EURUSD,2,Sell,1.31137,1.311,2013/07/16 13:49:24,2013/07/16 15:02:34,2013/07/16,2013/07/16,74,0,0,74,1.311,0,3.7,Win,1.22,0,[tp],5402640824
Closed position,40720901,USDJPY,2,Buy,99.565,99.6,2013/07/16 13:20:39,2013/07/16 17:01:11,2013/07/16,2013/07/16,70.28,0,0,70.28,99.6,0,3.5,Win,3.68,0,[tp],5402640824
Closed position,40731772,USDJPY,2,Buy,99.593,99.6,2013/07/16 13:19:36,2013/07/17 10:21:48,2013/07/16,2013/07/17,14.06,-2.54,0,11.52,99.6,0,0.7,Win,21.04,0,[tp],5402640824
Closed position,40731460,USDJPY,2,Buy,99.628,99.65,2013/07/16 13:12:19,2013/07/17 10:30:24,2013/07/16,2013/07/17,44.15,-2.54,0,41.61,99.65,0,2.2,Win,21.3,0,[tp],5402640824
Closed position,40779233,USDJPY,2,Sell,99.632,99.62,2013/07/17 11:49:11,2013/07/17 12:40:06,2013/07/17,2013/07/17,24.09,0,0,24.09,99.62,0,1.2,Win,0.85,0,[tp],5402640824
Closed position,40786815,GBPUSD,2,Buy,1.52211,1.523,2013/07/17 13:53:19,2013/07/17 14:20:06,2013/07/17,2013/07/17,178,0,0,178,1.523,0,8.9,Win,0.45,0,[tp],5402640824
Closed position,40774611,USDJPY,2,Buy,99.77,99.777,2013/07/17 10:44:35,2013/07/17 15:04:47,2013/07/17,2013/07/17,14.03,0,0,14.03,99.79,0,0.7,Win,4.34,0,,5402640824
Closed position,40786499,GBPUSD,2,Sell,1.52172,1.52144,2013/07/17 13:49:23,2013/07/17 15:08:10,2013/07/17,2013/07/17,56,0,0,56,1.519,0,2.8,Win,1.31,0,,5402640824
Closed position,40804805,USDJPY,1.97,Sell,99.791,99.735,2013/07/17 17:59:07,2013/07/17 18:22:17,2013/07/17,2013/07/17,110.61,0,0,110.61,99.5,0,5.6,Win,0.39,0,,5402640824
Closed position,40811687,GBPUSD,1.97,Sell,1.52299,1.52,2013/07/17 19:54:50,2013/07/18 04:25:00,2013/07/17,2013/07/18,589.03,-22.46,0,566.57,1.52,0,29.9,Win,8.5,0,[tp],5402640824
Closed position,40809505,GBPUSD,1.97,Sell,1.51876,1.518,2013/07/17 19:08:31,2013/07/18 06:52:53,2013/07/17,2013/07/18,149.72,-22.46,0,127.26,1.518,0,7.6,Win,11.74,0,[tp],5402640824
Closed position,40826653,USDJPY,2.5,Sell,100.18,100.1,2013/07/18 09:42:35,2013/07/18 11:20:21,2013/07/18,2013/07/18,199.8,0,0,199.8,100.1,0,8,Win,1.63,0,[tp],5402640824
Closed position,40833638,USDJPY,2.5,Buy,100.167,100.18,2013/07/18 14:55:56,2013/07/18 15:06:36,2013/07/18,2013/07/18,32.44,0,0,32.44,100.18,0,1.3,Win,0.18,0,[tp],5402640824
Closed position,40827384,USDJPY,2.5,Buy,100.324,100.35,2013/07/18 10:18:30,2013/07/18 15:30:02,2013/07/18,2013/07/18,64.77,0,0,64.77,100.35,0,2.6,Win,5.19,0,[tp],5402640824
Closed position,40836461,USDJPY,2.5,Buy,100.351,100.365,2013/07/18 16:05:28,2013/07/18 16:06:25,2013/07/18,2013/07/18,34.87,0,0,34.87,100.365,0,1.4,Win,0.02,0,[tp],5402640824
Closed position,40836592,USDJPY,5,Sell,100.317,100.28,2013/07/18 16:09:13,2013/07/18 16:27:27,2013/07/18,2013/07/18,184.48,0,0,184.48,100.28,0,3.7,Win,0.3,0,[tp],5402640824
Closed position,40834969,USDJPY,2.5,Sell,100.285,100.18,2013/07/18 15:36:53,2013/07/18 16:35:28,2013/07/18,2013/07/18,262.03,0,0,262.03,100.18,0,10.5,Win,0.98,0,[tp],5402640824
Closed position,40836561,USDJPY,5,Sell,100.6,100.56,2013/07/18 17:20:07,2013/07/18 17:35:58,2013/07/18,2013/07/18,198.89,0,0,198.89,100.56,0,4,Win,0.26,0,[tp],5402640824
Closed position,40850320,GBPUSD,5,Sell,1.52142,1.52116,2013/07/18 21:28:58,2013/07/18 21:36:19,2013/07/18,2013/07/18,130,0,0,130,1.5209,0,2.6,Win,0.12,0,,5402640824
Closed position,40850476,USDJPY,5,Sell,100.7,100.3,2013/07/19 03:10:10,2013/07/19 04:33:43,2013/07/19,2013/07/19,1994.02,0,0,1994.02,100.3,0,40,Win,1.39,0,[tp],5402640824
Closed position,40730732,USDJPY,2,Sell,100,99.933,2013/07/18 06:51:58,2013/07/19 06:35:10,2013/07/18,2013/07/19,134.09,-7.17,0,126.92,99.8,0,6.7,Win,23.72,0,,5402640824
Closed position,40870885,GBPUSD,5,Sell,1.52737,1.526,2013/07/19 14:17:32,2013/07/19 14:42:51,2013/07/19,2013/07/19,685,0,0,685,1.526,0,13.7,Win,0.42,0,[tp],5402640824
Closed position,40871793,GBPUSD,5,Sell,1.52579,1.525,2013/07/19 14:53:13,2013/07/19 15:51:30,2013/07/19,2013/07/19,395,0,0,395,1.525,0,7.9,Win,0.97,0,[tp],5402640824
Closed position,40871864,GBPUSD,5,Buy,1.52657,1.527,2013/07/19 14:57:02,2013/07/19 20:31:31,2013/07/19,2013/07/19,215,0,0,215,1.527,0,4.3,Win,5.57,0,[tp],5402640824
Closed position,40953396,USDJPY,5,Buy,99.54,99.552,2013/07/23 05:49:02,2013/07/23 06:00:39,2013/07/23,2013/07/23,60.27,0,0,60.27,99.6,0,1.2,Win,0.19,0,,5402640824
Closed position,41016996,USDJPY,5,Sell,99.507,99.5,2013/07/24 04:38:48,2013/07/24 04:42:48,2013/07/24,2013/07/24,35.18,0,0,35.18,0,0,0.7,Win,0.07,0,,5402640824
Closed position,41018076,USDJPY,5,Buy,99.679,99.68,2013/07/24 04:49:48,2013/07/24 04:57:44,2013/07/24,2013/07/24,5.02,0,0,5.02,99.68,0,0.1,Win,0.13,0,[tp],5402640824
Closed position,41021709,USDJPY,5,Sell,99.714,99.7,2013/07/24 05:38:12,2013/07/24 08:37:38,2013/07/24,2013/07/24,70.21,0,0,70.21,99.7,0,1.4,Win,2.99,0,[tp],5402640824
Closed position,40850663,GBPUSD,5,Sell,1.522,1.53631,2013/07/18 21:56:55,2013/07/24 11:57:00,2013/07/18,2013/07/24,-7155,-76,0,-7231,1.521,0,-143.1,Loss,134,0,[stopout],5402640824
Closed position,41017524,USDJPY,5,Sell,99.487,100.157,2013/07/24 04:46:00,2013/07/24 11:57:00,2013/07/24,2013/07/24,-3344.75,0,0,-3344.75,99.47,0,-67.0,Loss,7.18,0,[stopout],5402640824
Closed position,41017681,USDJPY,5,Sell,99.537,100.157,2013/07/24 04:47:13,2013/07/24 11:57:00,2013/07/24,2013/07/24,-3095.14,0,0,-3095.14,99.47,0,-62.0,Loss,7.16,0,[stopout],5402640824
Closed position,41018310,USDJPY,5,Sell,99.61,100.157,2013/07/24 04:51:23,2013/07/24 11:57:00,2013/07/24,2013/07/24,-2730.71,0,0,-2730.71,0,0,-54.7,Loss,7.09,0,[stopout],5402640824
Closed position,41026387,EURUSD,4,Buy,1.32093,1.32386,2013/07/24 08:18:30,2013/07/24 11:57:00,2013/07/24,2013/07/24,1172,0,0,1172,0,0,29.3,Win,3.64,0,[stopout],5402640824
Closed position,41050145,EURUSD,3,Buy,1.32396,1.325,2013/07/24 12:28:41,2013/07/24 14:59:58,2013/07/24,2013/07/24,312,0,0,312,1.325,1.322,10.4,Win,2.52,0,[tp],5402640824
Closed position,41055190,EURUSD,3,Buy,1.32547,1.32231,2013/07/24 15:19:48,2013/07/24 15:31:42,2013/07/24,2013/07/24,-948,0,0,-948,1.3258,0,-31.6,Loss,0.2,0,,5402640824
Closed position,41055567,EURUSD,3,Sell,1.3236,1.3221,2013/07/24 15:28:51,2013/07/24 16:14:02,2013/07/24,2013/07/24,450,0,0,450,1.3221,0,15,Win,0.75,0,[tp],5402640824
Closed position,41052332,GBPUSD,3,Sell,1.5351,1.53343,2013/07/24 13:41:50,2013/07/24 16:17:00,2013/07/24,2013/07/24,501,0,0,501,1.5332,0,16.7,Win,2.59,0,,5402640824
Closed position,41061597,GBPUSD,3,Sell,1.53645,1.53639,2013/07/24 17:36:33,2013/07/24 17:57:30,2013/07/24,2013/07/24,18,0,0,18,1.53639,0,0.6,Win,0.35,0,[tp],5402640824
Closed position,41062772,GBPUSD,3,Buy,1.53626,1.53635,2013/07/24 18:08:54,2013/07/24 18:10:24,2013/07/24,2013/07/24,27,0,0,27,1.53635,0,0.9,Win,0.02,0,[tp],5402640824
Closed position,41062259,GBPUSD,3,Sell,1.53576,1.5353,2013/07/24 17:58:56,2013/07/24 18:16:43,2013/07/24,2013/07/24,138,0,0,138,1.5353,0,4.6,Win,0.3,0,[tp],5402640824
Closed position,41063176,GBPUSD,3,Buy,1.53576,1.53585,2013/07/24 18:21:08,2013/07/24 18:27:38,2013/07/24,2013/07/24,27,0,0,27,1.53585,0,0.9,Win,0.11,0,[tp],5402640824
Closed position,41062832,GBPUSD,3,Buy,1.53646,1.53656,2013/07/24 18:10:39,2013/07/24 18:42:40,2013/07/24,2013/07/24,30,0,0,30,1.53656,0,1.0,Win,0.53,0,[tp],5402640824
Closed position,41063024,GBPUSD,3,Sell,1.53517,1.53507,2013/07/24 18:16:53,2013/07/24 19:22:44,2013/07/24,2013/07/24,30,0,0,30,1.53507,0,1.0,Win,1.1,0,[tp],5402640824
Closed position,41067118,GBPUSD,3,Sell,1.53542,1.5353,2013/07/24 19:34:48,2013/07/24 19:50:30,2013/07/24,2013/07/24,36,0,0,36,1.5353,0,1.2,Win,0.26,0,[tp],5402640824
Closed position,41084265,GBPUSD,3,Sell,1.53076,1.53157,2013/07/25 04:10:46,2013/07/25 04:16:27,2013/07/25,2013/07/25,-243,0,0,-243,1.53065,0,-8.1,Loss,0.09,0,,5402640824
Closed position,41084331,GBPUSD,3,Buy,1.5313,1.53175,2013/07/25 04:13:14,2013/07/25 04:45:27,2013/07/25,2013/07/25,135,0,0,135,0,0,4.5,Win,0.54,0,,5402640824
Closed position,41085633,EURUSD,3,Sell,1.3198,1.31975,2013/07/25 05:00:28,2013/07/25 05:08:01,2013/07/25,2013/07/25,15,0,0,15,1.31975,0,0.5,Win,0.13,0,[tp],5402640824
Closed position,41136560,GBPUSD,3,Buy,1.53909,1.539,2013/07/26 06:36:06,2013/07/26 06:40:23,2013/07/26,2013/07/26,-27,0,0,-27,1.53935,0,-0.9,Loss,0.07,0,,5402640824
Closed position,41136671,GBPUSD,3,Sell,1.53922,1.5392,2013/07/26 06:42:45,2013/07/26 06:43:59,2013/07/26,2013/07/26,6,0,0,6,1.5392,0,0.2,Win,0.02,0,[tp],5402640824
Closed position,41136726,GBPUSD,3,Buy,1.53937,1.5394,2013/07/26 06:46:16,2013/07/26 06:48:52,2013/07/26,2013/07/26,9,0,0,9,1.5394,0,0.3,Win,0.04,0,[tp],5402640824
