sep=,
Type,Ticket,Symbol,Lots,Buy/sell,Open price,Close price,Open time,Close time,Open date,Close date,Profit,Swap,Commission,Net profit,T/P,S/L,Pips,Result,Trade duration (hours),Magic number,Order comment,Account
Deposit,40594748,,0,,0,0,2013/07/11 07:19:45,2013/07/11 07:19:45,2013/07/11,2013/07/11,10000,0,0,10000,0,0,0,n/a,0,0,Deposit,5402686702
Closed position,40878124,EURUSD,0.1,Sell,1.31394,1.31376,2013/07/19 19:02:14,2013/07/19 19:14:09,2013/07/19,2013/07/19,1.8,0,0,1.8,0,0,1.8,Win,0.2,0,,5402686702
Closed position,40878147,USDJPY,0.5,Sell,100.326,100.32,2013/07/19 19:03:05,2013/07/19 19:29:14,2013/07/19,2013/07/19,2.99,0,0,2.99,0,0,0.6,Win,0.44,0,,5402686702
Closed position,40879359,USDCHF,0.4,Buy,0.9409,0.94094,2013/07/19 19:41:53,2013/07/19 20:29:09,2013/07/19,2013/07/19,1.7,0,0,1.7,0,0,0.4,Win,0.79,0,,5402686702
Closed position,40878041,XAUUSD,0.1,Buy,1294.76,1315.08,2013/07/19 19:00:45,2013/07/22 05:38:08,2013/07/19,2013/07/22,203.2,-0.69,0,202.51,0,0,203.2,Win,58.62,0,,5402686702
Closed position,41799529,EURUSD,0.2,Sell,1.3326,1.32917,2013/08/12 06:15:59,2013/08/12 16:34:32,2013/08/12,2013/08/12,68.6,0,0,68.6,0,0,34.3,Win,10.31,0,,5402686702
Closed position,41799392,USDCHF,0.4,Buy,0.92393,0.92734,2013/08/12 06:13:11,2013/08/12 16:35:25,2013/08/12,2013/08/12,147.09,0,0,147.09,0,0,34.1,Win,10.37,0,,5402686702
Closed position,41831837,XAUUSD,0.5,Sell,1340.23,1321.73,2013/08/12 16:54:06,2013/08/13 19:00:45,2013/08/12,2013/08/13,925,0.24,0,925.24,0,0,185.0,Win,26.11,0,,5402686702
Closed position,41921661,USDCHF,0.4,Sell,0.93399,0.93304,2013/08/13 19:02:35,2013/08/14 03:44:35,2013/08/13,2013/08/14,40.73,-1.97,0,38.76,0,0,9.5,Win,8.7,0,,5402686702
Closed position,41969942,USDCHF,0.5,Sell,0.93521,0.93405,2013/08/14 17:26:45,2013/08/14 18:03:46,2013/08/14,2013/08/14,62.1,0,0,62.1,0,0,11.6,Win,0.62,0,,5402686702
Closed position,41987160,XAGUSD,0.2,Buy,21.98,21.91,2013/08/15 02:47:19,2013/08/15 02:50:51,2013/08/15,2013/08/15,-70,0,0,-70,0,0,-7,Loss,0.06,0,,5402686702
Closed position,41974429,XAUUSD,0.5,Sell,1331.75,1328.78,2013/08/14 18:53:22,2013/08/15 17:00:28,2013/08/14,2013/08/15,148.5,0.72,0,149.22,0,0,29.7,Win,22.12,0,,5402686702
Closed position,42038125,XAGUSD,0.1,Buy,22.48,22.49,2013/08/15 19:54:07,2013/08/15 19:56:09,2013/08/15,2013/08/15,5,0,0,5,0,0,1,Win,0.03,0,,5402686702
