sep=,
Type,Ticket,Symbol,Lots,Buy/sell,Open price,Close price,Open time,Close time,Open date,Close date,Profit,Swap,Commission,Net profit,T/P,S/L,Pips,Result,Trade duration (hours),Magic number,Order comment,Account
Deposit,40596394,,0,,0,0,2013/07/11 07:54:43,2013/07/11 07:54:43,2013/07/11,2013/07/11,10000,0,0,10000,0,0,0,n/a,0,0,Deposit,5302681159
Closed position,40741957,NZDJPY,0.1,Buy,78.353,78.24,2013/07/16 17:20:09,2013/07/16 18:40:49,2013/07/16,2013/07/16,-11.38,0,0,-11.38,0,0,-11.3,Loss,1.34,0,,5302681159
Closed position,40741412,USDCHF,0.05,Buy,0.94359,0.94035,2013/07/16 17:06:14,2013/07/16 18:42:41,2013/07/16,2013/07/16,-17.23,0,0,-17.23,0,0,-32.4,Loss,1.61,0,,5302681159
Closed position,40741471,EURUSD,0.05,Sell,1.31087,1.31462,2013/07/16 17:07:37,2013/07/16 18:43:25,2013/07/16,2013/07/16,-18.75,0,0,-18.75,0,0,-37.5,Loss,1.6,0,,5302681159
Closed position,40748142,GBPCHF,0.1,Sell,1.42261,1.42338,2013/07/16 18:55:14,2013/07/17 03:33:35,2013/07/16,2013/07/17,-8.19,-0.94,0,-9.13,0,0,-7.7,Loss,8.64,0,,5302681159
Closed position,40747913,NZDUSD,0.1,Buy,0.78744,0.78504,2013/07/16 18:51:37,2013/07/17 11:07:11,2013/07/16,2013/07/17,-24,-0.51,0,-24.51,0,0,-24.0,Loss,16.26,0,,5302681159
Closed position,40761047,GBPCHF,0.1,Buy,1.42331,1.42906,2013/07/17 03:34:18,2013/07/17 11:42:39,2013/07/17,2013/07/17,61.21,0,0,61.21,0,0,57.5,Win,8.14,0,,5302681159
Closed position,40796960,GBPUSD,0.5,Buy,1.52496,1.52729,2013/07/17 16:22:11,2013/07/19 14:35:09,2013/07/17,2013/07/19,116.5,-2.24,0,114.26,0,0,23.3,Win,46.22,0,,5302681159
Closed position,40779063,AUDJPYpro,0.1,Buy,91.768,92.491,2013/07/17 11:46:06,2013/07/19 14:35:47,2013/07/17,2013/07/19,72.09,1.81,0,73.90,0,0,72.3,Win,50.83,0,,5302681159
Closed position,40779103,AUDJPYpro,0.1,Buy,91.77,92.493,2013/07/17 11:46:17,2013/07/19 14:35:54,2013/07/17,2013/07/19,72.1,1.81,0,73.91,0,0,72.3,Win,50.83,0,,5302681159
Closed position,40747744,EURUSD,0.1,Buy,1.31365,1.3156,2013/07/16 18:48:48,2013/07/22 10:16:56,2013/07/16,2013/07/22,19.5,-2.03,0,17.47,0,0,19.5,Win,135.47,0,,5302681159
Closed position,40900090,NZDUSD,1,Buy,0.79346,0.80732,2013/07/22 09:23:21,2013/07/25 20:49:22,2013/07/22,2013/07/25,1386,-25.5,0,1360.5,0,0,138.6,Win,83.43,0,,5302681159
Closed position,41506097,EURGBP,2,Sell,0.87006,0.85905,2013/08/02 16:01:40,2013/08/07 18:50:43,2013/08/02,2013/08/07,3416.05,-14.71,0,3401.34,0,0,110.1,Win,122.82,0,,5302681159
Closed position,40748662,EURAUD,0.1,Sell,1.42454,1.4839,2013/07/16 19:05:27,2013/08/23 11:38:11,2013/07/16,2013/08/23,-534.4,13.62,0,-520.78,0,0,-593.6,Loss,904.55,0,[stopout],5302681159
Closed position,40850087,AUDCHF,1,Buy,0.86631,0.83145,2013/07/18 21:22:17,2013/08/23 11:38:11,2013/07/18,2013/08/23,-3774.57,142.64,0,-3631.93,0,0,-348.6,Loss,854.26,0,[stopout],5302681159
Closed position,41502827,GBPUSD,1,Sell,1.52399,1.5635,2013/08/02 15:40:23,2013/08/23 11:38:11,2013/08/02,2013/08/23,-3951,-79.8,0,-4030.8,0,0,-395.1,Loss,499.96,0,[stopout],5302681159
Closed position,42264264,USDHKD,3,Sell,7.75516,7.75518,2013/08/23 07:11:04,2013/08/23 11:38:11,2013/08/23,2013/08/23,-0.77,0,0,-0.77,0,0,-0.2,Loss,4.45,0,[stopout],5302681159
Closed position,42264282,USDJPY,5,Buy,99.044,98.797,2013/08/23 07:11:39,2013/08/23 11:38:11,2013/08/23,2013/08/23,-1250.04,0,0,-1250.04,0,0,-24.7,Loss,4.44,0,[stopout],5302681159
Closed position,42264289,USDCAD,7,Buy,1.05417,1.05495,2013/08/23 07:12:27,2013/08/23 11:38:11,2013/08/23,2013/08/23,517.56,0,0,517.56,0,0,7.8,Win,4.43,0,[stopout],5302681159
Closed position,42265010,AUDJPY,8,Buy,89.32,88.948,2013/08/23 08:11:56,2013/08/23 11:38:11,2013/08/23,2013/08/23,-3012.24,0,0,-3012.24,0,0,-37.2,Loss,3.44,0,[stopout],5302681159
