sep=,
Type,Ticket,Symbol,Lots,Buy/sell,Open price,Close price,Open time,Close time,Open date,Close date,Profit,Swap,Commission,Net profit,T/P,S/L,Pips,Result,Trade duration (hours),Magic number,Order comment,Account
Deposit,40596616,,0,,0,0,2013/07/11 07:59:50,2013/07/11 07:59:50,2013/07/11,2013/07/11,10000,0,0,10000,0,0,0,n/a,0,0,Deposit,5404610197
Closed position,40687747,USDJPY,1,Buy,99.649,100.148,2013/07/15 11:19:11,2013/07/15 15:54:24,2013/07/15,2013/07/15,498.26,0,0,498.26,0,0,49.9,Win,4.59,0,,5404610197
Closed position,40703415,GBPUSD,2,Buy,1.50997,1.50987,2013/07/15 15:59:22,2013/07/15 21:53:15,2013/07/15,2013/07/15,-20,0,0,-20,0,0,-1.0,Loss,5.9,0,,5404610197
Closed position,40688739,XAUUSD,1,Buy,1291.61,1290.03,2013/07/15 08:16:46,2013/07/16 13:51:16,2013/07/15,2013/07/16,-158,-6.81,0,-164.81,0,0,-15.8,Loss,29.58,0,,5404610197
Closed position,40732868,AUDJPY,10,Buy,91.618,91.59,2013/07/16 13:53:25,2013/07/16 13:58:39,2013/07/16,2013/07/16,-281.91,0,0,-281.91,91.643,91.59,-2.8,Loss,0.09,0,[sl],5404610197
Closed position,40734632,GBPUSD,10,Sell,1.50971,1.51,2013/07/16 14:39:23,2013/07/16 14:41:37,2013/07/16,2013/07/16,-290,0,0,-290,1.509,1.51,-2.9,Loss,0.04,0,[sl],5404610197
Closed position,40741357,USDJPY,10,Buy,99.601,99.748,2013/07/16 17:04:30,2013/07/17 10:47:00,2013/07/16,2013/07/17,1473.71,-12.71,0,1461.00,0,0,14.7,Win,17.71,0,,5404610197
Closed position,40741312,EURGBP,10,Sell,0.86916,0.86523,2013/07/16 17:03:04,2013/07/17 11:55:52,2013/07/16,2013/07/17,5972.18,-24.25,0,5947.93,0,0,39.3,Win,18.88,0,,5404610197
Closed position,40774883,XAUUSD,6,Sell,1286.45,1285.61,2013/07/17 10:47:42,2013/07/17 11:55:59,2013/07/17,2013/07/17,504,0,0,504,0,0,8.4,Win,1.14,0,,5404610197
Closed position,40779977,CHFJPYpro,8,Sell,106.109,105.85,2013/07/17 11:58:44,2013/07/17 16:30:14,2013/07/17,2013/07/17,2088.94,0,0,2088.94,105.85,0,25.9,Win,4.53,0,[tp],5404610197
Closed position,40795655,XAUUSD,10,Sell,1293.31,1281.47,2013/07/17 16:01:09,2013/07/17 17:50:53,2013/07/17,2013/07/17,11840,0,0,11840,0,0,118.4,Win,1.83,0,,5404610197
Closed position,40797870,CHFJPYpro,10,Sell,105.751,105.72,2013/07/17 16:36:28,2013/07/17 18:25:13,2013/07/17,2013/07/17,310.89,0,0,310.89,0,0,3.1,Win,1.81,0,,5404610197
Closed position,40804368,XAUUSD,10,Sell,1280.03,1279,2013/07/17 17:52:19,2013/07/17 18:49:45,2013/07/17,2013/07/17,1030,0,0,1030,1279,0,10.3,Win,0.96,0,[tp],5404610197
Closed position,40823788,XAUUSD,10,Sell,1277.67,1276.52,2013/07/18 06:57:58,2013/07/18 07:32:06,2013/07/18,2013/07/18,1150,0,0,1150,0,0,11.5,Win,0.57,0,,5404610197
Closed position,40823780,USDCAD,10,Buy,1.04296,1.04306,2013/07/18 06:57:08,2013/07/18 07:32:24,2013/07/18,2013/07/18,95.87,0,0,95.87,0,0,1.0,Win,0.59,0,,5404610197
Closed position,40824483,GBPUSD,10,Sell,1.51758,1.51671,2013/07/18 07:34:05,2013/07/18 09:36:17,2013/07/18,2013/07/18,870,0,0,870,0,0,8.7,Win,2.04,0,,5404610197
Closed position,40831856,USDCAD,5,Sell,1.04105,1.04139,2013/07/18 13:21:46,2013/07/18 15:34:58,2013/07/18,2013/07/18,-163.24,0,0,-163.24,0,0,-3.4,Loss,2.22,0,,5404610197
Closed position,40832189,XAUUSD,10,Sell,1282.02,1278.84,2013/07/18 13:36:46,2013/07/18 15:36:20,2013/07/18,2013/07/18,3180,0,0,3180,1270,0,31.8,Win,1.99,0,,5404610197
Closed position,40859322,XAUUSD,10,Sell,1291.51,1290.28,2013/07/19 07:51:09,2013/07/19 09:19:23,2013/07/19,2013/07/19,1230,0,0,1230,0,0,12.3,Win,1.47,0,,5404610197
Closed position,40859508,USDJPY,10,Buy,100.085,100.098,2013/07/19 07:57:16,2013/07/19 09:20:29,2013/07/19,2013/07/19,129.87,0,0,129.87,0,0,1.3,Win,1.39,0,,5404610197
Closed position,40861369,XAUUSD,20,Sell,1289.72,1287.49,2013/07/19 09:20:50,2013/07/19 11:22:56,2013/07/19,2013/07/19,4460,0,0,4460,0,0,22.3,Win,2.04,0,,5404610197
Closed position,40896387,XAUUSD,50,Sell,1315.88,1323.37,2013/07/22 07:26:40,2013/07/22 08:53:48,2013/07/22,2013/07/22,-37450,0,0,-37450,0,0,-74.9,Loss,1.45,0,[stopout],5404610197
Closed position,41031670,EURAUDpro,10,Sell,1.42571,1.43091,2013/07/24 09:34:25,2013/07/24 10:30:00,2013/07/24,2013/07/24,-4813.22,0,0,-4813.22,0,0,-52.0,Loss,0.93,0,[stopout],5404610197
