sep=,
Type,Ticket,Symbol,Lots,Buy/sell,Open price,Close price,Open time,Close time,Open date,Close date,Profit,Swap,Commission,Net profit,T/P,S/L,Pips,Result,Trade duration (hours),Magic number,Order comment,Account
Deposit,40593222,,0,,0,0,2013/07/11 06:50:34,2013/07/11 06:50:34,2013/07/11,2013/07/11,10000,0,0,10000,0,0,0,n/a,0,0,Deposit,5302686984
Closed position,40688111,AUDCADpro,0.01,Sell,0.9449,0.95622,2013/07/15 07:46:13,2013/07/16 07:21:42,2013/07/15,2013/07/16,-10.85,-0.12,0,-10.97,0,0,-113.2,Loss,23.59,0,,5302686984
Closed position,40691314,AUDCADpro,0.01,Buy,0.94558,0.95761,2013/07/15 10:02:56,2013/07/16 10:19:52,2013/07/15,2013/07/16,11.54,0.04,0,11.58,0,0,120.3,Win,24.28,0,,5302686984
Closed position,40750828,EURUSD,0.01,Sell,1.31424,1.31559,2013/07/16 20:03:12,2013/07/17 11:11:57,2013/07/16,2013/07/17,-1.35,-0.01,0,-1.36,0,0,-13.5,Loss,15.15,0,,5302686984
Closed position,40880796,XAUUSD,0.01,Sell,1293.99,1310,2013/07/19 21:05:20,2013/07/22 01:13:07,2013/07/19,2013/07/22,-16.01,0,0,-16.01,1280,1310,-160.1,Loss,52.13,0,[sl],5302686984
Closed position,41001044,AUDUSD,0.01,Sell,0.92913,0.92219,2013/07/23 21:45:17,2013/07/24 14:15:51,2013/07/23,2013/07/24,6.94,-0.16,0,6.78,0.915,0,69.4,Win,16.51,0,,5302686984
Closed position,41053625,NZDUSD,0.01,Buy,0.79717,0.80146,2013/07/24 14:17:12,2013/07/25 12:49:45,2013/07/24,2013/07/25,4.29,-0.15,0,4.14,0,0,42.9,Win,22.54,0,,5302686984
Closed position,40772889,AUDCHF,0.01,Buy,0.86655,0.85928,2013/07/17 10:16:16,2013/07/29 16:21:14,2013/07/17,2013/07/29,-7.8,0.48,0,-7.32,0,0,-72.7,Loss,294.08,0,,5302686984
Closed position,41123473,NZDUSD,0.02,Sell,0.80602,0.79019,2013/07/25 21:47:40,2013/08/01 16:03:36,2013/07/25,2013/08/01,31.66,-0.92,0,30.74,0.79019,0,158.3,Win,162.27,0,[tp],5302686984
Closed position,41164798,XAUUSD,0.01,Buy,1326.96,1309.98,2013/07/26 22:07:40,2013/08/05 14:47:50,2013/07/26,2013/08/05,-16.98,-0.56,0,-17.54,0,0,-169.8,Loss,232.67,0,,5302686984
Closed position,41218685,AUDCHF,0.02,Buy,0.84289,0.84744,2013/07/30 13:26:31,2013/08/19 14:20:16,2013/07/30,2013/08/19,9.83,1.6,0,11.43,0,0,45.5,Win,480.9,0,,5302686984
Closed position,42142786,XAUUSD,0.01,Sell,1372.4,1374.51,2013/08/19 14:22:49,2013/08/22 22:15:37,2013/08/19,2013/08/22,-2.11,0.01,0,-2.10,0,0,-21.1,Loss,79.88,0,,5302686984
Closed position,40764497,EURUSD,0.01,Buy,1.31423,1.33503,2013/07/17 06:10:37,2013/08/22 22:15:46,2013/07/17,2013/08/22,20.8,-1.2,0,19.6,0,1.3,208.0,Win,880.09,0,,5302686984
