sep=,
Type,Ticket,Symbol,Lots,Buy/sell,Open price,Close price,Open time,Close time,Open date,Close date,Profit,Swap,Commission,Net profit,T/P,S/L,Pips,Result,Trade duration (hours),Magic number,Order comment,Account
Deposit,40793398,,0,,0,0,2013/07/17 15:33:58,2013/07/17 15:33:58,2013/07/17,2013/07/17,10000,0,0,10000,0,0,0,n/a,0,0,Deposit,5402615602
Closed position,40826727,GBPUSD,20,Sell,1.5175,1.52288,2013/07/18 09:46:20,2013/07/18 13:19:22,2013/07/18,2013/07/18,-10760,0,0,-10760,0,0,-53.8,Loss,3.55,0,,5402615602
Closed position,40831720,GBPUSD,20,Sell,1.52247,1.52334,2013/07/18 13:18:59,2013/07/18 13:20:43,2013/07/18,2013/07/18,-1740,0,0,-1740,0,0,-8.7,Loss,0.03,0,,5402615602
Closed position,40826433,GBPUSD,20,Buy,1.51721,1.5234,2013/07/18 09:33:53,2013/07/18 13:21:08,2013/07/18,2013/07/18,12380,0,0,12380,0,0,61.9,Win,3.79,0,,5402615602
Closed position,40831854,GBPUSD,10,Buy,1.52386,1.52188,2013/07/18 13:21:43,2013/07/18 14:56:21,2013/07/18,2013/07/18,-1980,0,0,-1980,0,0,-19.8,Loss,1.58,0,,5402615602
Closed position,40831926,USDJPY,10,Buy,100.039,100.249,2013/07/18 13:23:37,2013/07/18 15:38:48,2013/07/18,2013/07/18,2094.78,0,0,2094.78,0,0,21.0,Win,2.25,0,,5402615602
Closed position,40835889,GBPUSD,20,Buy,1.51957,1.51965,2013/07/18 15:54:44,2013/07/18 16:17:29,2013/07/18,2013/07/18,160,0,0,160,0,0,0.8,Win,0.38,0,,5402615602
Closed position,40843855,XAGUSD,5,Sell,19.38,19.41,2013/07/18 18:49:34,2013/07/18 18:50:40,2013/07/18,2013/07/18,-750,0,0,-750,0,0,-3,Loss,0.02,0,to #40843895,5402615602
Closed position,40843895,XAGUSD,15,Sell,19.38,19.49,2013/07/18 18:49:34,2013/07/18 18:58:03,2013/07/18,2013/07/18,-8250,0,0,-8250,0,0,-11,Loss,0.14,0,from #40843855 [stopout],5402615602
Closed position,40844739,GBPUSD,1,Buy,1.5191,1.51991,2013/07/18 19:14:41,2013/07/18 20:02:56,2013/07/18,2013/07/18,81,0,0,81,0,0,8.1,Win,0.8,0,,5402615602
Closed position,40844964,GBPUSD,1,Buy,1.51915,1.51991,2013/07/18 19:21:25,2013/07/18 20:04:04,2013/07/18,2013/07/18,76,0,0,76,0,0,7.6,Win,0.71,0,,5402615602
Closed position,40854669,XAGUSD,0.1,Buy,19.55,19.49,2013/07/19 04:37:09,2013/07/19 14:14:11,2013/07/19,2013/07/19,-30,0,0,-30,0,0,-6,Loss,9.62,0,to #40870763,5402615602
Closed position,40870763,XAGUSD,0.4,Buy,19.55,19.93,2013/07/19 04:37:09,2013/07/22 08:11:54,2013/07/19,2013/07/22,760,-2.15,0,757.85,0,0,38,Win,75.58,0,from #40854669,5402615602
Closed position,40902141,JPN225,1,Buy,14690,14675,2013/07/22 10:22:51,2013/07/22 10:23:20,2013/07/22,2013/07/22,-15,0,0,-15,0,0,-15,Loss,0.01,0,,5402615602
Closed position,40901563,JPN225,1,Sell,14670,14640,2013/07/22 10:00:50,2013/07/22 17:59:35,2013/07/22,2013/07/22,30.17,0,0,30.17,0,0,30,Win,7.98,0,,5402615602
Closed position,40923941,USDJPY,2,Buy,99.457,99.537,2013/07/22 18:00:36,2013/07/23 05:09:21,2013/07/22,2013/07/23,160.74,-2.53,0,158.21,0,0,8.0,Win,11.15,0,,5402615602
Closed position,40951720,USDCHF,2,Buy,0.93588,0.9366,2013/07/23 05:11:05,2013/07/23 09:04:57,2013/07/23,2013/07/23,153.75,0,0,153.75,0,0,7.2,Win,3.9,0,,5402615602
Closed position,40961289,GBPUSD,3,Buy,1.53576,1.53741,2013/07/23 09:07:29,2013/07/24 04:15:29,2013/07/23,2013/07/24,495,-3.36,0,491.64,0,0,16.5,Win,19.13,0,,5402615602
